Time (s)  Flap Rotation y (radians)Flap Rotation y (degrees)
166.995          -0.006996       -0.400826
167.010          -0.007857       -0.450199
167.025          -0.008727       -0.500022
167.040          -0.009604       -0.550278
167.055          -0.010488       -0.600947
167.070          -0.011380       -0.652008
167.085          -0.012277       -0.703444
167.100          -0.013181       -0.755233
167.115          -0.014091       -0.807356
167.130          -0.015006       -0.859794
167.145          -0.015927       -0.912525
167.160          -0.016852       -0.965531
167.175          -0.017781       -1.018790
167.190          -0.018715       -1.072283
167.205          -0.019652       -1.125990
167.220          -0.020593       -1.179889
167.235          -0.021537       -1.233961
167.250          -0.022483       -1.288185
167.265          -0.023432       -1.342541
167.280          -0.024382       -1.397009
167.295          -0.025335       -1.451568
167.310          -0.026288       -1.506199
167.325          -0.027243       -1.560881
167.340          -0.028197       -1.615594
167.355          -0.029153       -1.670319
167.370          -0.030108       -1.725036
167.385          -0.031062       -1.779724
167.400          -0.032016       -1.834364
167.415          -0.032968       -1.888937
167.430          -0.033919       -1.943423
167.445          -0.034868       -1.997804
167.460          -0.035815       -2.052060
167.475          -0.036760       -2.106171
167.490          -0.037701       -2.160120
167.505          -0.038640       -2.213888
167.520          -0.039575       -2.267455
167.535          -0.040506       -2.320805
167.550          -0.041433       -2.373918
167.565          -0.042355       -2.426776
167.580          -0.043273       -2.479362
167.595          -0.044186       -2.531657
167.610          -0.045093       -2.583644
167.625          -0.045995       -2.635306
167.640          -0.046890       -2.686625
167.655          -0.047780       -2.737584
167.670          -0.048663       -2.788165
167.685          -0.049539       -2.838352
167.700          -0.050407       -2.888128
167.715          -0.051269       -2.937475
167.730          -0.052122       -2.986378
167.745          -0.052968       -3.034819
167.760          -0.053805       -3.082782
167.775          -0.054633       -3.130250
167.790          -0.055453       -3.177208
167.805          -0.056263       -3.223638
167.820          -0.057064       -3.269525
167.835          -0.057855       -3.314853
167.850          -0.058636       -3.359605
167.865          -0.059407       -3.403765
167.880          -0.060167       -3.447319
167.895          -0.060916       -3.490248
167.910          -0.061654       -3.532539
167.925          -0.062381       -3.574176
167.940          -0.063096       -3.615142
167.955          -0.063799       -3.655423
167.970          -0.064490       -3.695002
167.985          -0.065168       -3.733865
168.000          -0.065834       -3.771997
168.015          -0.066486       -3.809381
168.030          -0.067125       -3.846005
168.045          -0.067751       -3.881852
168.060          -0.068363       -3.916908
168.075          -0.068961       -3.951158
168.090          -0.069544       -3.984589
168.105          -0.070113       -4.017186
168.120          -0.070667       -4.048935
168.135          -0.071206       -4.079822
168.150          -0.071730       -4.109835
168.165          -0.072238       -4.138959
168.180          -0.072731       -4.167182
168.195          -0.073208       -4.194492
168.210          -0.073668       -4.220875
168.225          -0.074112       -4.246320
168.240          -0.074540       -4.270816
168.255          -0.074951       -4.294351
168.270          -0.075344       -4.316914
168.285          -0.075721       -4.338494
168.300          -0.076080       -4.359082
168.315          -0.076422       -4.378667
168.330          -0.076746       -4.397241
168.345          -0.077053       -4.414795
168.360          -0.077341       -4.431321
168.375          -0.077611       -4.446811
168.390          -0.077864       -4.461257
168.405          -0.078097       -4.474653
168.420          -0.078313       -4.486993
168.435          -0.078510       -4.498271
168.450          -0.078688       -4.508482
168.465          -0.078847       -4.517622
168.480          -0.078988       -4.525687
168.495          -0.079110       -4.532673
168.510          -0.079213       -4.538578
168.525          -0.079297       -4.543399
168.540          -0.079362       -4.547136
168.555          -0.079409       -4.549787
168.570          -0.079436       -4.551352
168.585          -0.079444       -4.551831
168.600          -0.079434       -4.551225
168.615          -0.079404       -4.549536
168.630          -0.079356       -4.546766
168.645          -0.079289       -4.542917
168.660          -0.079203       -4.537993
168.675          -0.079098       -4.531997
168.690          -0.078975       -4.524934
168.705          -0.078833       -4.516809
168.720          -0.078673       -4.507627
168.735          -0.078494       -4.497394
168.750          -0.078298       -4.486116
168.765          -0.078083       -4.473801
168.780          -0.077850       -4.460456
168.795          -0.077599       -4.446089
168.810          -0.077330       -4.430708
168.825          -0.077044       -4.414322
168.840          -0.076741       -4.396939
168.855          -0.076420       -4.378570
168.870          -0.076083       -4.359225
168.885          -0.075728       -4.338913
168.900          -0.075357       -4.317645
168.915          -0.074969       -4.295432
168.930          -0.074565       -4.272286
168.945          -0.074145       -4.248217
168.960          -0.073709       -4.223238
168.975          -0.073258       -4.197360
168.990          -0.072791       -4.170595
169.005          -0.072308       -4.142957
169.020          -0.071811       -4.114457
169.035          -0.071299       -4.085108
169.050          -0.070772       -4.054924
169.065          -0.070231       -4.023918
169.080          -0.069675       -3.992102
169.095          -0.069106       -3.959490
169.110          -0.068523       -3.926096
169.125          -0.067927       -3.891934
169.140          -0.067318       -3.857016
169.155          -0.066695       -3.821358
169.170          -0.066060       -3.784973
169.185          -0.065413       -3.747876
169.200          -0.064753       -3.710080
169.215          -0.064082       -3.671600
169.230          -0.063398       -3.632450
169.245          -0.062703       -3.592645
169.260          -0.061998       -3.552200
169.275          -0.061281       -3.511129
169.290          -0.060553       -3.469448
169.305          -0.059815       -3.427170
169.320          -0.059067       -3.384312
169.335          -0.058310       -3.340889
169.350          -0.057542       -3.296916
169.365          -0.056765       -3.252408
169.380          -0.055979       -3.207382
169.395          -0.055185       -3.161853
169.410          -0.054382       -3.115836
169.425          -0.053570       -3.069350
169.440          -0.052751       -3.022409
169.455          -0.051924       -2.975030
169.470          -0.051090       -2.927231
169.485          -0.050249       -2.879028
169.500          -0.049400       -2.830438
169.515          -0.048546       -2.781479
169.530          -0.047685       -2.732168
169.545          -0.046819       -2.682525
169.560          -0.045947       -2.632566
169.575          -0.045070       -2.582310
169.590          -0.044188       -2.531776
169.605          -0.043301       -2.480983
169.620          -0.042411       -2.429951
169.635          -0.041516       -2.378698
169.650          -0.040618       -2.327245
169.665          -0.039717       -2.275612
169.680          -0.038813       -2.223820
169.695          -0.037907       -2.171888
169.710          -0.036998       -2.119839
169.725          -0.036088       -2.067693
169.740          -0.035177       -2.015473
169.755          -0.034264       -1.963199
169.770          -0.033351       -1.910894
169.785          -0.032438       -1.858581
169.800          -0.031526       -1.806282
169.815          -0.030613       -1.754020
169.830          -0.029702       -1.701819
169.845          -0.028793       -1.649702
169.860          -0.027885       -1.597691
169.875          -0.026980       -1.545813
169.890          -0.026077       -1.494089
169.905          -0.025177       -1.442546
169.920          -0.024281       -1.391206
169.935          -0.023389       -1.340095
169.950          -0.022501       -1.289237
169.965          -0.021619       -1.238658
169.980          -0.020741       -1.188382
169.995          -0.019869       -1.138434
170.010          -0.019004       -1.088839
170.025          -0.018145       -1.039622
170.040          -0.017293       -0.990810
170.055          -0.016448       -0.942426
170.070          -0.015612       -0.894496
170.085          -0.014784       -0.847045
170.100          -0.013964       -0.800098
170.115          -0.013154       -0.753681
170.130          -0.012354       -0.707817
170.145          -0.011563       -0.662532
170.160          -0.010784       -0.617851
170.175          -0.010015       -0.573797
170.190          -0.009257       -0.530396
170.205          -0.008511       -0.487671
170.220          -0.007778       -0.445646
170.235          -0.007057       -0.404344
170.250          -0.006349       -0.363789
170.265          -0.005655       -0.324004
170.280          -0.004974       -0.285011
170.295          -0.004308       -0.246833
170.310          -0.003656       -0.209491
170.325          -0.003020       -0.173008
170.340          -0.002398       -0.137404
170.355          -0.001792       -0.102700
170.370          -0.001203       -0.068916
170.385          -0.000630       -0.036072
170.400          -0.000073       -0.004187
170.415           0.000466        0.026719
170.430           0.000988        0.056629
170.445           0.001493        0.085526
170.460           0.001979        0.113391
170.475           0.002447        0.140208
170.490           0.002897        0.165962
170.505           0.003327        0.190636
170.520           0.003739        0.214217
170.535           0.004131        0.236691
170.550           0.004504        0.258043
170.565           0.004857        0.278261
170.580           0.005189        0.297334
170.595           0.005502        0.315250
170.610           0.005794        0.331998
170.625           0.006066        0.347569
170.640           0.006317        0.361954
170.655           0.006547        0.375143
170.670           0.006757        0.387131
170.685           0.006945        0.397910
170.700           0.007112        0.407474
170.715           0.007257        0.415819
170.730           0.007382        0.422940
170.745           0.007485        0.428833
170.760           0.007566        0.433497
170.775           0.007626        0.436929
170.790           0.007664        0.439129
170.805           0.007681        0.440096
170.820           0.007677        0.439833
170.835           0.007650        0.438340
170.850           0.007603        0.435621
170.865           0.007534        0.431679
170.880           0.007444        0.426519
170.895           0.007333        0.420147
170.910           0.007201        0.412568
170.925           0.007047        0.403790
170.940           0.006873        0.393822
170.955           0.006679        0.382673
170.970           0.006464        0.370352
170.985           0.006229        0.356872
171.000           0.005973        0.342244
171.015           0.005698        0.326480
171.030           0.005403        0.309595
171.045           0.005089        0.291604
171.060           0.004756        0.272522
171.075           0.004405        0.252366
171.090           0.004034        0.231153
171.105           0.003646        0.208902
171.120           0.003240        0.185631
171.135           0.002816        0.161362
171.150           0.002376        0.136114
171.165           0.001918        0.109909
171.180           0.001445        0.082770
171.195           0.000955        0.054721
171.210           0.000450        0.025785
171.225          -0.000070       -0.004012
171.240          -0.000605       -0.034646
171.255          -0.001153       -0.066089
171.270          -0.001716       -0.098315
171.285          -0.002292       -0.131296
171.300          -0.002880       -0.165003
171.315          -0.003480       -0.199408
171.330          -0.004092       -0.234482
171.345          -0.004716       -0.270193
171.360          -0.005350       -0.306511
171.375          -0.005994       -0.343406
171.390          -0.006647       -0.380845
171.405          -0.007309       -0.418796
171.420          -0.007980       -0.457227
171.435          -0.008659       -0.496105
171.450          -0.009344       -0.535397
171.465          -0.010037       -0.575068
171.480          -0.010735       -0.615086
171.495          -0.011439       -0.655416
171.510          -0.012148       -0.696024
171.525          -0.012861       -0.736875
171.540          -0.013578       -0.777935
171.555          -0.014297       -0.819169
171.570          -0.015019       -0.860542
171.585          -0.015743       -0.902019
171.600          -0.016468       -0.943565
171.615          -0.017194       -0.985146
171.630          -0.017920       -1.026726
171.645          -0.018645       -1.068271
171.660          -0.019369       -1.109747
171.675          -0.020091       -1.151119
171.690          -0.020810       -1.192353
171.705          -0.021527       -1.233415
171.720          -0.022240       -1.274271
171.735          -0.022949       -1.314887
171.750          -0.023653       -1.355231
171.765          -0.024352       -1.395270
171.780          -0.025045       -1.434972
171.795          -0.025731       -1.474304
171.810          -0.026411       -1.513235
171.825          -0.027083       -1.551734
171.840          -0.027747       -1.589770
171.855          -0.028402       -1.627313
171.870          -0.029048       -1.664333
171.885          -0.029685       -1.700801
171.900          -0.030311       -1.736690
171.915          -0.030927       -1.771970
171.930          -0.031531       -1.806614
171.945          -0.032124       -1.840596
171.960          -0.032706       -1.873889
171.975          -0.033274       -1.906468
171.990          -0.033830       -1.938308
172.005          -0.034372       -1.969385
172.020          -0.034901       -1.999674
172.035          -0.035415       -2.029154
172.050          -0.035915       -2.057802
172.065          -0.036401       -2.085595
172.080          -0.036870       -2.112514
172.095          -0.037325       -2.138538
172.110          -0.037763       -2.163647
172.125          -0.038185       -2.187823
172.140          -0.038590       -2.211048
172.155          -0.038978       -2.233303
172.170          -0.039350       -2.254572
172.185          -0.039703       -2.274839
172.200          -0.040039       -2.294088
172.215          -0.040357       -2.312305
172.230          -0.040657       -2.329475
172.245          -0.040938       -2.345584
172.260          -0.041201       -2.360621
172.275          -0.041444       -2.374572
172.290          -0.041668       -2.387426
172.305          -0.041873       -2.399172
172.320          -0.042059       -2.409800
172.335          -0.042225       -2.419299
172.350          -0.042371       -2.427661
172.365          -0.042497       -2.434877
172.380          -0.042602       -2.440940
172.395          -0.042688       -2.445840
172.410          -0.042753       -2.449572
172.425          -0.042798       -2.452130
172.440          -0.042822       -2.453506
172.455          -0.042825       -2.453697
172.470          -0.042808       -2.452697
172.485          -0.042769       -2.450502
172.500          -0.042710       -2.447108
172.515          -0.042630       -2.442511
172.530          -0.042529       -2.436709
172.545          -0.042406       -2.429700
172.560          -0.042263       -2.421481
172.575          -0.042098       -2.412051
172.590          -0.041912       -2.401408
172.605          -0.041706       -2.389553
172.620          -0.041477       -2.376484
172.635          -0.041228       -2.362202
172.650          -0.040958       -2.346708
172.665          -0.040666       -2.330002
172.680          -0.040354       -2.312086
172.695          -0.040020       -2.292961
172.710          -0.039665       -2.272630
172.725          -0.039289       -2.251095
172.740          -0.038892       -2.228358
172.755          -0.038474       -2.204424
172.770          -0.038036       -2.179295
172.785          -0.037576       -2.152975
172.800          -0.037096       -2.125469
172.815          -0.036596       -2.096780
172.830          -0.036074       -2.066915
172.845          -0.035533       -2.035879
172.860          -0.034971       -2.003676
172.875          -0.034388       -1.970313
172.890          -0.033786       -1.935796
172.905          -0.033164       -1.900132
172.920          -0.032521       -1.863327
172.935          -0.031859       -1.825390
172.950          -0.031177       -1.786326
172.965          -0.030476       -1.746146
172.980          -0.029755       -1.704855
172.995          -0.029015       -1.662464
173.010          -0.028257       -1.618982
173.025          -0.027479       -1.574416
173.040          -0.026682       -1.528778
173.055          -0.025867       -1.482076
173.070          -0.025034       -1.434322
173.085          -0.024182       -1.385525
173.100          -0.023312       -1.335696
173.115          -0.022425       -1.284848
173.130          -0.021520       -1.232991
173.145          -0.020597       -1.180136
173.160          -0.019658       -1.126298
173.175          -0.018701       -1.071487
173.190          -0.017728       -1.015717
173.205          -0.016738       -0.959001
173.220          -0.015732       -0.901353
173.235          -0.014709       -0.842785
173.250          -0.013671       -0.783314
173.265          -0.012618       -0.722953
173.280          -0.011549       -0.661716
173.295          -0.010465       -0.599620
173.310          -0.009367       -0.536679
173.325          -0.008254       -0.472909
173.340          -0.007127       -0.408327
173.355          -0.005986       -0.342949
173.370          -0.004831       -0.276791
173.385          -0.003663       -0.209871
173.400          -0.002482       -0.142206
173.415          -0.001288       -0.073813
173.430          -0.000082       -0.004711
173.445           0.001136        0.065082
173.460           0.002366        0.135548
173.475           0.003607        0.206668
173.490           0.004859        0.278423
173.505           0.006122        0.350793
173.520           0.007396        0.423759
173.535           0.008680        0.497301
173.550           0.009973        0.571399
173.565           0.011275        0.646033
173.580           0.012587        0.721181
173.595           0.013907        0.796824
173.610           0.015236        0.872939
173.625           0.016572        0.949506
173.640           0.017916        1.026504
173.655           0.019267        1.103909
173.670           0.020625        1.181702
173.685           0.021989        1.259859
173.700           0.023359        1.338358
173.715           0.024734        1.417177
173.730           0.026115        1.496294
173.745           0.027501        1.575685
173.760           0.028891        1.655328
173.775           0.030285        1.735199
173.790           0.031683        1.815277
173.805           0.033083        1.895536
173.820           0.034487        1.975955
173.835           0.035893        2.056510
173.850           0.037301        2.137178
173.865           0.038710        2.217934
173.880           0.040121        2.298755
173.895           0.041532        2.379618
173.910           0.042944        2.460500
173.925           0.044355        2.541376
173.940           0.045766        2.622223
173.955           0.047177        2.703017
173.970           0.048585        2.783735
173.985           0.049992        2.864353
174.000           0.051397        2.944847
174.015           0.052800        3.025195
174.030           0.054199        3.105373
174.045           0.055595        3.185357
174.060           0.056987        3.265125
174.075           0.058375        3.344652
174.090           0.059759        3.423917
174.105           0.061137        3.502896
174.120           0.062510        3.581567
174.135           0.063877        3.659907
174.150           0.065239        3.737893
174.165           0.066593        3.815503
174.180           0.067941        3.892716
174.195           0.069281        3.969509
174.210           0.070614        4.045860
174.225           0.071938        4.121748
174.240           0.073254        4.197151
174.255           0.074561        4.272049
174.270           0.075859        4.346421
174.285           0.077148        4.420245
174.300           0.078426        4.493501
174.315           0.079695        4.566169
174.330           0.080952        4.638230
174.345           0.082199        4.709662
174.360           0.083435        4.780447
174.375           0.084658        4.850565
174.390           0.085870        4.919998
174.405           0.087070        4.988726
174.420           0.088257        5.056730
174.435           0.089431        5.123992
174.450           0.090591        5.190495
174.465           0.091738        5.256220
174.480           0.092872        5.321149
174.495           0.093991        5.385266
174.510           0.095095        5.448551
174.525           0.096185        5.510990
174.540           0.097260        5.572564
174.555           0.098319        5.633257
174.570           0.099363        5.693052
174.585           0.100390        5.751934
174.600           0.101402        5.809885
174.615           0.102397        5.866891
174.630           0.103375        5.922934
174.645           0.104336        5.978000
174.660           0.105280        6.032072
174.675           0.106206        6.085135
174.690           0.107114        6.137175
174.705           0.108004        6.188174
174.720           0.108876        6.238119
174.735           0.109729        6.286994
174.750           0.110563        6.334784
174.765           0.111378        6.381474
174.780           0.112173        6.427049
174.795           0.112949        6.471494
174.810           0.113705        6.514793
174.825           0.114440        6.556933
174.840           0.115155        6.597898
174.855           0.115849        6.637673
174.870           0.116522        6.676242
174.885           0.117174        6.713592
174.900           0.117805        6.749707
174.915           0.118413        6.784572
174.930           0.119000        6.818172
174.945           0.119564        6.850491
174.960           0.120105        6.881515
174.975           0.120624        6.911228
174.990           0.121119        6.939615
175.005           0.121591        6.966661
175.020           0.122040        6.992349
175.035           0.122464        7.016666
175.050           0.122864        7.039594
175.065           0.123240        7.061120
175.080           0.123591        7.081227
175.095           0.123917        7.099900
175.110           0.124217        7.117123
175.125           0.124492        7.132881
175.140           0.124741        7.147159
175.155           0.124965        7.159940
175.170           0.125161        7.171211
175.185           0.125331        7.180955
175.200           0.125474        7.189157
175.215           0.125590        7.195803
175.230           0.125679        7.200877
175.245           0.125740        7.204365
175.260           0.125773        7.206252
175.275           0.125778        7.206524
175.290           0.125754        7.205167
175.305           0.125702        7.202167
175.320           0.125620        7.197511
175.335           0.125510        7.191185
175.350           0.125370        7.183177
175.365           0.125201        7.173474
175.380           0.125002        7.162065
175.395           0.124772        7.148937
175.410           0.124513        7.134080
175.425           0.124224        7.117483
175.440           0.123903        7.099136
175.455           0.123552        7.079029
175.470           0.123171        7.057155
175.485           0.122758        7.033504
175.500           0.122314        7.008069
175.515           0.121839        6.980843
175.530           0.121332        6.951820
175.545           0.120794        6.920994
175.560           0.120225        6.888362
175.575           0.119623        6.853918
175.590           0.118991        6.817661
175.605           0.118326        6.779588
175.620           0.117630        6.739698
175.635           0.116902        6.697990
175.650           0.116142        6.654464
175.665           0.115351        6.609124
175.680           0.114528        6.561970
175.695           0.113673        6.513006
175.710           0.112787        6.462237
175.725           0.111870        6.409668
175.740           0.110921        6.355305
175.755           0.109941        6.299156
175.770           0.108930        6.241230
175.785           0.107888        6.181534
175.800           0.106816        6.120081
175.815           0.105713        6.056882
175.830           0.104579        5.991949
175.845           0.103416        5.925296
175.860           0.102223        5.856937
175.875           0.101000        5.786888
175.890           0.099748        5.715166
175.905           0.098468        5.641789
175.920           0.097159        5.566776
175.935           0.095821        5.490145
175.950           0.094456        5.411918
175.965           0.093063        5.332117
175.980           0.091643        5.250764
175.995           0.090197        5.167884
176.010           0.088724        5.083500
176.025           0.087225        4.997638
176.040           0.085701        4.910324
176.055           0.084153        4.821587
176.070           0.082579        4.731455
176.085           0.080982        4.639955
176.100           0.079362        4.547119
176.115           0.077719        4.452977
176.130           0.076054        4.357561
176.145           0.074367        4.260903
176.160           0.072659        4.163037
176.175           0.070930        4.063995
176.190           0.069182        3.963813
176.205           0.067414        3.862527
176.220           0.065627        3.760171
176.235           0.063823        3.656783
176.250           0.062001        3.552401
176.265           0.060163        3.447061
176.280           0.058308        3.340803
176.295           0.056438        3.233665
176.310           0.054554        3.125688
176.325           0.052655        3.016912
176.340           0.050743        2.907376
176.355           0.048819        2.797124
176.370           0.046883        2.686196
176.385           0.044936        2.574634
176.400           0.042978        2.462482
176.415           0.041011        2.349782
176.430           0.039036        2.236578
176.445           0.037052        2.122914
176.460           0.035061        2.008833
176.475           0.033063        1.894382
176.490           0.031060        1.779604
176.505           0.029052        1.664544
176.520           0.027040        1.549250
176.535           0.025024        1.433765
176.550           0.023006        1.318137
176.565           0.020986        1.202411
176.580           0.018965        1.086635
176.595           0.016945        0.970854
176.610           0.014925        0.855116
176.625           0.012906        0.739467
176.640           0.010890        0.623956
176.655           0.008877        0.508628
176.670           0.006868        0.393532
176.685           0.004864        0.278714
176.700           0.002866        0.164221
176.715           0.000874        0.050102
176.730          -0.001110       -0.063597
176.745          -0.003086       -0.176829
176.760          -0.005054       -0.289547
176.775          -0.007011       -0.401703
176.790          -0.008958       -0.513252
176.805          -0.010893       -0.624146
176.820          -0.012817       -0.734340
176.835          -0.014727       -0.843788
176.850          -0.016623       -0.952444
176.865          -0.018505       -1.060263
176.880          -0.020372       -1.167201
176.895          -0.022222       -1.273213
176.910          -0.024055       -1.378256
176.925          -0.025871       -1.482285
176.940          -0.027668       -1.585259
176.955          -0.029446       -1.687136
176.970          -0.031204       -1.787874
176.985          -0.032942       -1.887433
177.000          -0.034658       -1.985773
177.015          -0.036353       -2.082854
177.030          -0.038024       -2.178640
177.045          -0.039673       -2.273092
177.060          -0.041298       -2.366174
177.075          -0.042898       -2.457850
177.090          -0.044473       -2.548088
177.105          -0.046022       -2.636853
177.120          -0.047545       -2.724113
177.135          -0.049041       -2.809837
177.150          -0.050510       -2.893996
177.165          -0.051951       -2.976561
177.180          -0.053364       -3.057504
177.195          -0.054748       -3.136801
177.210          -0.056102       -3.214426
177.225          -0.057428       -3.290355
177.240          -0.058723       -3.364568
177.255          -0.059988       -3.437044
177.270          -0.061222       -3.507763
177.285          -0.062425       -3.576708
177.300          -0.063597       -3.643863
177.315          -0.064738       -3.709214
177.330          -0.065847       -3.772748
177.345          -0.066924       -3.834452
177.360          -0.067969       -3.894318
177.375          -0.068981       -3.952336
177.390          -0.069962       -4.008499
177.405          -0.070909       -4.062804
177.420          -0.071825       -4.115244
177.435          -0.072707       -4.165819
177.450          -0.073557       -4.214528
177.465          -0.074375       -4.261371
177.480          -0.075160       -4.306351
177.495          -0.075913       -4.349471
177.510          -0.076633       -4.390736
177.525          -0.077321       -4.430154
177.540          -0.077977       -4.467731
177.555          -0.078601       -4.503479
177.570          -0.079193       -4.537407
177.585          -0.079753       -4.569527
177.600          -0.080283       -4.599853
177.615          -0.080781       -4.628399
177.630          -0.081248       -4.655182
177.645          -0.081685       -4.680218
177.660          -0.082092       -4.703525
177.675          -0.082469       -4.725122
177.690          -0.082816       -4.745029
177.705          -0.083135       -4.763269
177.720          -0.083424       -4.779861
177.735          -0.083686       -4.794831
177.750          -0.083919       -4.808200
177.765          -0.084125       -4.819994
177.780          -0.084304       -4.830238
177.795          -0.084456       -4.838958
177.810          -0.084582       -4.846180
177.825          -0.084682       -4.851931
177.840          -0.084757       -4.856239
177.855          -0.084808       -4.859131
177.870          -0.084834       -4.860637
177.885          -0.084837       -4.860784
177.900          -0.084816       -4.859603
177.915          -0.084773       -4.857121
177.930          -0.084707       -4.853368
177.945          -0.084620       -4.848374
177.960          -0.084512       -4.842169
177.975          -0.084383       -4.834783
177.990          -0.084234       -4.826244
178.005          -0.084065       -4.816582
178.020          -0.083878       -4.805828
178.035          -0.083671       -4.794011
178.050          -0.083447       -4.781159
178.065          -0.083205       -4.767303
178.080          -0.082946       -4.752470
178.095          -0.082671       -4.736690
178.110          -0.082379       -4.719990
178.125          -0.082072       -4.702398
178.140          -0.081750       -4.683943
178.155          -0.081414       -4.664651
178.170          -0.081063       -4.644549
178.185          -0.080698       -4.623663
178.200          -0.080320       -4.602019
178.215          -0.079930       -4.579642
178.230          -0.079527       -4.556558
178.245          -0.079112       -4.532789
178.260          -0.078686       -4.508362
178.275          -0.078248       -4.483297
178.290          -0.077800       -4.457619
178.305          -0.077342       -4.431348
178.320          -0.076873       -4.404507
178.335          -0.076395       -4.377117
178.350          -0.075908       -4.349197
178.365          -0.075412       -4.320767
178.380          -0.074907       -4.291847
178.395          -0.074394       -4.262454
178.410          -0.073873       -4.232606
178.425          -0.073344       -4.202320
178.440          -0.072808       -4.171614
178.455          -0.072265       -4.140502
178.470          -0.071716       -4.109000
178.485          -0.071159       -4.077122
178.500          -0.070597       -4.044883
178.515          -0.070028       -4.012295
178.530          -0.069453       -3.979371
178.545          -0.068873       -3.946123
178.560          -0.068287       -3.912563
178.575          -0.067696       -3.878702
178.590          -0.067100       -3.844549
178.605          -0.066499       -3.810113
178.620          -0.065893       -3.775405
178.635          -0.065283       -3.740432
178.650          -0.064668       -3.705202
178.665          -0.064049       -3.669722
178.680          -0.063425       -3.633999
178.695          -0.062798       -3.598038
178.710          -0.062166       -3.561846
178.725          -0.061530       -3.525426
178.740          -0.060891       -3.488785
178.755          -0.060247       -3.451924
178.770          -0.059600       -3.414848
178.785          -0.058950       -3.377559
178.800          -0.058295       -3.340060
178.815          -0.057637       -3.302353
178.830          -0.056975       -3.264439
178.845          -0.056310       -3.226318
178.860          -0.055641       -3.187992
178.875          -0.054968       -3.149461
178.890          -0.054292       -3.110723
178.905          -0.053613       -3.071779
178.920          -0.052929       -3.032628
178.935          -0.052242       -2.993267
178.950          -0.051552       -2.953696
178.965          -0.050857       -2.913911
178.980          -0.050159       -2.873912
178.995          -0.049457       -2.833695
179.010          -0.048752       -2.793257
179.025          -0.048042       -2.752595
179.040          -0.047328       -2.711705
179.055          -0.046611       -2.670586
179.070          -0.045889       -2.629231
179.085          -0.045163       -2.587639
179.100          -0.044433       -2.545805
179.115          -0.043698       -2.503724
179.130          -0.042959       -2.461393
179.145          -0.042216       -2.418808
179.160          -0.041468       -2.375965
179.175          -0.040716       -2.332859
179.190          -0.039959       -2.289486
179.205          -0.039197       -2.245843
179.220          -0.038431       -2.201925
179.235          -0.037659       -2.157728
179.250          -0.036883       -2.113249
179.265          -0.036102       -2.068485
179.280          -0.035316       -2.023431
179.295          -0.034524       -1.978084
179.310          -0.033727       -1.932442
179.325          -0.032926       -1.886502
179.340          -0.032119       -1.840262
179.355          -0.031306       -1.793718
179.370          -0.030489       -1.746870
179.385          -0.029666       -1.699716
179.400          -0.028837       -1.652254
179.415          -0.028004       -1.604484
179.430          -0.027164       -1.556405
179.445          -0.026320       -1.508018
179.460          -0.025470       -1.459322
179.475          -0.024615       -1.410319
179.490          -0.023754       -1.361010
179.505          -0.022888       -1.311396
179.520          -0.022017       -1.261479
179.535          -0.021141       -1.211263
179.550          -0.020259       -1.160750
179.565          -0.019372       -1.109944
179.580          -0.018480       -1.058850
179.595          -0.017584       -1.007471
179.610          -0.016682       -0.955813
179.625          -0.015776       -0.903881
179.640          -0.014865       -0.851683
179.655          -0.013949       -0.799224
179.670          -0.013029       -0.746512
179.685          -0.012105       -0.693555
179.700          -0.011176       -0.640361
179.715          -0.010244       -0.586938
179.730          -0.009308       -0.533297
179.745          -0.008368       -0.479447
179.760          -0.007425       -0.425398
179.775          -0.006478       -0.371162
179.790          -0.005528       -0.316751
179.805          -0.004576       -0.262175
179.820          -0.003621       -0.207447
179.835          -0.002663       -0.152581
179.850          -0.001703       -0.097590
179.865          -0.000742       -0.042488
179.880           0.000222        0.012710
179.895           0.001187        0.067991
179.910           0.002153        0.123338
179.925           0.003120        0.178735
179.940           0.004087        0.234167
179.955           0.005055        0.289616
179.970           0.006023        0.345065
179.985           0.006990        0.400497
180.000           0.007957        0.455894
180.015           0.008923        0.511238
180.030           0.009887        0.566509
180.045           0.010851        0.621689
180.060           0.011812        0.676757
180.075           0.012770        0.731695
180.090           0.013727        0.786482
180.105           0.014680        0.841096
180.120           0.015630        0.895518
180.135           0.016576        0.949727
180.150           0.017518        1.003699
180.165           0.018455        1.057415
180.180           0.019388        1.110851
180.195           0.020315        1.163985
180.210           0.021237        1.216795
180.225           0.022153        1.269257
180.240           0.023062        1.321348
180.255           0.023964        1.373046
180.270           0.024859        1.424326
180.285           0.025746        1.475164
180.300           0.026626        1.525538
180.315           0.027496        1.575421
180.330           0.028358        1.624791
180.345           0.029210        1.673623
180.360           0.030053        1.721891
180.375           0.030885        1.769573
180.390           0.031706        1.816642
180.405           0.032517        1.863074
180.420           0.033316        1.908844
180.435           0.034102        1.953927
180.450           0.034877        1.998299
180.465           0.035638        2.041935
180.480           0.036387        2.084809
180.495           0.037121        2.126897
180.510           0.037842        2.168174
180.525           0.038548        2.208616
180.540           0.039238        2.248199
180.555           0.039914        2.286897
180.570           0.040573        2.324688
180.585           0.041217        2.361546
180.600           0.041843        2.397449
180.615           0.042453        2.432372
180.630           0.043045        2.466294
180.645           0.043619        2.499191
180.660           0.044175        2.531040
180.675           0.044712        2.561820
180.690           0.045230        2.591509
