Time (s)  Flap Rotation y (radians)Flap Rotation y (degrees)
27.63              -0.1294         -7.4167
27.66              -0.1299         -7.4411
27.69              -0.1303         -7.4649
27.72              -0.1307         -7.4878
27.75              -0.1311         -7.5101
27.78              -0.1315         -7.5316
27.81              -0.1318         -7.5524
27.84              -0.1322         -7.5725
27.87              -0.1325         -7.5918
27.90              -0.1328         -7.6104
27.93              -0.1331         -7.6282
27.96              -0.1334         -7.6453
27.99              -0.1337         -7.6616
28.02              -0.1340         -7.6772
28.05              -0.1343         -7.6920
28.08              -0.1345         -7.7061
28.11              -0.1347         -7.7194
28.14              -0.1349         -7.7320
28.17              -0.1352         -7.7439
28.20              -0.1353         -7.7549
28.23              -0.1355         -7.7652
28.26              -0.1357         -7.7748
28.29              -0.1358         -7.7836
28.32              -0.1360         -7.7917
28.35              -0.1361         -7.7990
28.38              -0.1362         -7.8055
28.41              -0.1363         -7.8113
28.44              -0.1364         -7.8163
28.47              -0.1365         -7.8206
28.50              -0.1366         -7.8241
28.53              -0.1366         -7.8268
28.56              -0.1366         -7.8288
28.59              -0.1367         -7.8300
28.62              -0.1367         -7.8305
28.65              -0.1367         -7.8302
28.68              -0.1366         -7.8291
28.71              -0.1366         -7.8273
28.74              -0.1366         -7.8248
28.77              -0.1365         -7.8214
28.80              -0.1364         -7.8174
28.83              -0.1364         -7.8125
28.86              -0.1363         -7.8070
28.89              -0.1361         -7.8006
28.92              -0.1360         -7.7935
28.95              -0.1359         -7.7857
28.98              -0.1357         -7.7771
29.01              -0.1356         -7.7677
29.04              -0.1354         -7.7576
29.07              -0.1352         -7.7468
29.10              -0.1350         -7.7352
29.13              -0.1348         -7.7229
29.16              -0.1346         -7.7098
29.19              -0.1343         -7.6960
29.22              -0.1341         -7.6815
29.25              -0.1338         -7.6662
29.28              -0.1335         -7.6502
29.31              -0.1332         -7.6334
29.34              -0.1329         -7.6160
29.37              -0.1326         -7.5978
29.40              -0.1323         -7.5788
29.43              -0.1319         -7.5592
29.46              -0.1316         -7.5388
29.49              -0.1312         -7.5177
29.52              -0.1308         -7.4959
29.55              -0.1304         -7.4733
29.58              -0.1300         -7.4501
29.61              -0.1296         -7.4261
29.64              -0.1292         -7.4015
29.67              -0.1287         -7.3761
29.70              -0.1283         -7.3500
29.73              -0.1278         -7.3233
29.76              -0.1273         -7.2958
29.79              -0.1268         -7.2676
29.82              -0.1263         -7.2388
29.85              -0.1258         -7.2093
29.88              -0.1253         -7.1791
29.91              -0.1248         -7.1482
29.94              -0.1242         -7.1166
29.97              -0.1236         -7.0844
30.00              -0.1231         -7.0515
30.03              -0.1225         -7.0179
30.06              -0.1219         -6.9837
30.09              -0.1213         -6.9488
30.12              -0.1207         -6.9133
30.15              -0.1200         -6.8771
30.18              -0.1194         -6.8402
30.21              -0.1187         -6.8028
30.24              -0.1181         -6.7646
30.27              -0.1174         -6.7259
30.30              -0.1167         -6.6865
30.33              -0.1160         -6.6465
30.36              -0.1153         -6.6059
30.39              -0.1146         -6.5646
30.42              -0.1138         -6.5228
30.45              -0.1131         -6.4803
30.48              -0.1124         -6.4372
30.51              -0.1116         -6.3935
30.54              -0.1108         -6.3493
30.57              -0.1100         -6.3044
30.60              -0.1092         -6.2589
30.63              -0.1084         -6.2129
30.66              -0.1076         -6.1663
30.69              -0.1068         -6.1191
30.72              -0.1060         -6.0714
30.75              -0.1051         -6.0231
30.78              -0.1043         -5.9742
30.81              -0.1034         -5.9248
30.84              -0.1025         -5.8748
30.87              -0.1017         -5.8243
30.90              -0.1008         -5.7733
30.93              -0.0999         -5.7217
30.96              -0.0990         -5.6696
30.99              -0.0980         -5.6170
31.02              -0.0971         -5.5638
31.05              -0.0962         -5.5102
31.08              -0.0952         -5.4560
31.11              -0.0943         -5.4014
31.14              -0.0933         -5.3462
31.17              -0.0923         -5.2906
31.20              -0.0914         -5.2345
31.23              -0.0904         -5.1779
31.26              -0.0894         -5.1208
31.29              -0.0884         -5.0633
31.32              -0.0874         -5.0053
31.35              -0.0863         -4.9469
31.38              -0.0853         -4.8880
