Time (s)  Flap Rotation y (radians)Flap Rotation y (degrees)
143.190           0.092485        5.299019
143.205           0.092855        5.320205
143.220           0.093211        5.340580
143.235           0.093552        5.360155
143.250           0.093880        5.378942
143.265           0.094195        5.396953
143.280           0.094496        5.414201
143.295           0.094784        5.430697
143.310           0.095059        5.446455
143.325           0.095321        5.461487
143.340           0.095571        5.475804
143.355           0.095808        5.489419
143.370           0.096034        5.502345
143.385           0.096248        5.514594
143.400           0.096450        5.526178
143.415           0.096641        5.537110
143.430           0.096820        5.547402
143.445           0.096989        5.557066
143.460           0.097147        5.566114
143.475           0.097294        5.574560
143.490           0.097432        5.582414
143.505           0.097558        5.589690
143.520           0.097676        5.596399
143.535           0.097783        5.602554
143.550           0.097881        5.608167
143.565           0.097970        5.613249
143.580           0.098049        5.617813
143.595           0.098120        5.621871
143.610           0.098182        5.625434
143.625           0.098236        5.628515
143.640           0.098282        5.631124
143.655           0.098319        5.633274
143.670           0.098349        5.634977
143.685           0.098371        5.636243
143.700           0.098386        5.637084
143.715           0.098393        5.637510
143.730           0.098394        5.637534
143.745           0.098387        5.637165
143.760           0.098374        5.636415
143.775           0.098354        5.635294
143.790           0.098329        5.633811
143.805           0.098297        5.631977
143.820           0.098259        5.629802
143.835           0.098215        5.627295
143.850           0.098165        5.624465
143.865           0.098111        5.621321
143.880           0.098050        5.617871
143.895           0.097985        5.614124
143.910           0.097914        5.610086
143.925           0.097839        5.605766
143.940           0.097759        5.601170
143.955           0.097674        5.596304
143.970           0.097584        5.591174
143.985           0.097490        5.585785
144.000           0.097392        5.580143
144.015           0.097289        5.574251
144.030           0.097182        5.568113
144.045           0.097071        5.561732
144.060           0.096955        5.555110
144.075           0.096835        5.548250
144.090           0.096711        5.541151
144.105           0.096583        5.533815
144.120           0.096451        5.526241
144.135           0.096315        5.518428
144.150           0.096174        5.510375
144.165           0.096029        5.502078
144.180           0.095880        5.493535
144.195           0.095727        5.484742
144.210           0.095569        5.475693
144.225           0.095406        5.466383
144.240           0.095239        5.456806
144.255           0.095067        5.446956
144.270           0.094890        5.436823
144.285           0.094709        5.426400
144.300           0.094521        5.415676
144.315           0.094329        5.404643
144.330           0.094131        5.393290
144.345           0.093927        5.381604
144.360           0.093717        5.369574
144.375           0.093501        5.357186
144.390           0.093278        5.344428
144.405           0.093048        5.331286
144.420           0.092812        5.317743
144.435           0.092569        5.303787
144.450           0.092317        5.289399
144.465           0.092059        5.274565
144.480           0.091792        5.259267
144.495           0.091516        5.243488
144.510           0.091232        5.227210
144.525           0.090939        5.210416
144.540           0.090636        5.193088
144.555           0.090324        5.175205
144.570           0.090002        5.156751
144.585           0.089670        5.137705
144.600           0.089327        5.118049
144.615           0.088973        5.097762
144.630           0.088607        5.076827
144.645           0.088230        5.055223
144.660           0.087841        5.032932
144.675           0.087440        5.009933
144.690           0.087026        4.986208
144.705           0.086599        4.961738
144.720           0.086158        4.936503
144.735           0.085704        4.910486
144.750           0.085236        4.883668
144.765           0.084754        4.856032
144.780           0.084257        4.827559
144.795           0.083745        4.798232
144.810           0.083218        4.768036
144.825           0.082675        4.736953
144.840           0.082117        4.704968
144.855           0.081543        4.672067
144.870           0.080952        4.638234
144.885           0.080345        4.603455
144.900           0.079722        4.567718
144.915           0.079081        4.531010
144.930           0.078423        4.493319
144.945           0.077748        4.454634
144.960           0.077055        4.414945
144.975           0.076345        4.374242
144.990           0.075617        4.332516
145.005           0.074870        4.289760
145.020           0.074106        4.245966
145.035           0.073324        4.201128
145.050           0.072523        4.155241
145.065           0.071703        4.108300
145.080           0.070866        4.060302
145.095           0.070009        4.011242
145.110           0.069135        3.961120
145.125           0.068241        3.909935
145.140           0.067329        3.857685
145.155           0.066399        3.804372
145.170           0.065450        3.749997
145.185           0.064482        3.694563
145.200           0.063496        3.638072
145.215           0.062492        3.580528
145.230           0.061469        3.521937
145.245           0.060429        3.462303
145.260           0.059370        3.401634
145.275           0.058293        3.339936
145.290           0.057198        3.277218
145.305           0.056086        3.213488
145.320           0.054956        3.148756
145.335           0.053809        3.083032
145.350           0.052645        3.016326
145.365           0.051464        2.948651
145.380           0.050266        2.880019
145.395           0.049051        2.810443
145.410           0.047821        2.739936
145.425           0.046574        2.668512
145.440           0.045312        2.596187
145.455           0.044034        2.522975
145.470           0.042741        2.448893
145.485           0.041433        2.373957
145.500           0.040111        2.298184
145.515           0.038774        2.221592
145.530           0.037423        2.144198
145.545           0.036059        2.066022
145.560           0.034681        1.987081
145.575           0.033290        1.907395
145.590           0.031887        1.826984
145.605           0.030471        1.745868
145.620           0.029043        1.664067
145.635           0.027604        1.581603
145.650           0.026154        1.498496
145.665           0.024692        1.414768
145.680           0.023221        1.330440
145.695           0.021739        1.245535
145.710           0.020247        1.160075
145.725           0.018746        1.074082
145.740           0.017237        0.987579
145.755           0.015718        0.900590
145.770           0.014192        0.813137
145.785           0.012658        0.725243
145.800           0.011117        0.636933
145.815           0.009568        0.548230
145.830           0.008014        0.459157
145.845           0.006453        0.369740
145.860           0.004887        0.280001
145.875           0.003316        0.189965
145.890           0.001739        0.099657
145.905           0.000159        0.009100
145.920          -0.001426       -0.081680
145.935          -0.003013       -0.172661
145.950          -0.004604       -0.263816
145.965          -0.006198       -0.355121
145.980          -0.007794       -0.446553
145.995          -0.009391       -0.538086
146.010          -0.010990       -0.629696
146.025          -0.012590       -0.721358
146.040          -0.014190       -0.813048
146.055          -0.015791       -0.904742
146.070          -0.017391       -0.996415
146.085          -0.018990       -1.088043
146.100          -0.020588       -1.179602
146.115          -0.022184       -1.271068
146.130          -0.023779       -1.362416
146.145          -0.025371       -1.453623
146.160          -0.026959       -1.544665
146.175          -0.028545       -1.635518
146.190          -0.030127       -1.726160
146.205          -0.031705       -1.816565
146.220          -0.033278       -1.906712
146.235          -0.034847       -1.996577
146.250          -0.036410       -2.086137
146.265          -0.037967       -2.175369
146.280          -0.039519       -2.264251
146.295          -0.041063       -2.352761
146.310          -0.042601       -2.440876
146.325          -0.044132       -2.528575
146.340          -0.045655       -2.615835
146.355          -0.047170       -2.702635
146.370          -0.048676       -2.788953
146.385          -0.050174       -2.874769
146.400          -0.051663       -2.960061
146.415          -0.053142       -3.044808
146.430          -0.054611       -3.128991
146.445          -0.056070       -3.212588
146.460          -0.057519       -3.295580
146.475          -0.058956       -3.377946
146.490          -0.060383       -3.459666
146.505          -0.061797       -3.540723
146.520          -0.063200       -3.621095
146.535          -0.064591       -3.700764
146.550          -0.065968       -3.779711
146.565          -0.067333       -3.857918
146.580          -0.068685       -3.935365
146.595          -0.070023       -4.012036
146.610          -0.071348       -4.087911
146.625          -0.072658       -4.162973
146.640          -0.073953       -4.237204
146.655          -0.075234       -4.310588
146.670          -0.076500       -4.383105
146.685          -0.077750       -4.454741
146.700          -0.078984       -4.525477
146.715          -0.080203       -4.595298
146.730          -0.081405       -4.664186
146.745          -0.082591       -4.732127
146.760          -0.083760       -4.799102
146.775          -0.084912       -4.865098
146.790          -0.086046       -4.930098
146.805          -0.087163       -4.994086
146.820          -0.088262       -5.057049
146.835          -0.089343       -5.118970
146.850          -0.090405       -5.179835
146.865          -0.091449       -5.239629
146.880          -0.092473       -5.298339
146.895          -0.093479       -5.355950
146.910          -0.094465       -5.412448
146.925          -0.095431       -5.467820
146.940          -0.096378       -5.522053
146.955          -0.097304       -5.575133
146.970          -0.098211       -5.627048
146.985          -0.099096       -5.677785
147.000          -0.099961       -5.727333
147.015          -0.100805       -5.775679
147.030          -0.101627       -5.822812
147.045          -0.102429       -5.868721
147.060          -0.103208       -5.913396
147.075          -0.103966       -5.956825
147.090          -0.104702       -5.998998
147.105          -0.105416       -6.039907
147.120          -0.106108       -6.079542
147.135          -0.106777       -6.117894
147.150          -0.107424       -6.154955
147.165          -0.108048       -6.190717
147.180          -0.108650       -6.225173
147.195          -0.109228       -6.258317
147.210          -0.109784       -6.290141
147.225          -0.110316       -6.320641
147.240          -0.110825       -6.349810
147.255          -0.111311       -6.377645
147.270          -0.111773       -6.404142
147.285          -0.112212       -6.429297
147.300          -0.112628       -6.453107
147.315          -0.113020       -6.475571
147.330          -0.113389       -6.496687
147.345          -0.113734       -6.516453
147.360          -0.114055       -6.534871
147.375          -0.114353       -6.551941
147.390          -0.114627       -6.567664
147.405          -0.114878       -6.582042
147.420          -0.115106       -6.595078
147.435          -0.115310       -6.606775
147.450          -0.115491       -6.617138
147.465          -0.115649       -6.626171
147.480          -0.115783       -6.633881
147.495          -0.115895       -6.640273
147.510          -0.115983       -6.645355
147.525          -0.116049       -6.649135
147.540          -0.116093       -6.651621
147.555          -0.116114       -6.652822
147.570          -0.116112       -6.652749
147.585          -0.116089       -6.651413
147.600          -0.116044       -6.648825
147.615          -0.115977       -6.644997
147.630          -0.115889       -6.639941
147.645          -0.115779       -6.633672
147.660          -0.115649       -6.626203
147.675          -0.115498       -6.617549
147.690          -0.115327       -6.607726
147.705          -0.115135       -6.596749
147.720          -0.114924       -6.584634
147.735          -0.114693       -6.571399
147.750          -0.114442       -6.557060
147.765          -0.114173       -6.541636
147.780          -0.113885       -6.525145
147.795          -0.113579       -6.507606
147.810          -0.113255       -6.489037
147.825          -0.112913       -6.469458
147.840          -0.112554       -6.448889
147.855          -0.112178       -6.427350
147.870          -0.111786       -6.404860
147.885          -0.111377       -6.381440
147.900          -0.110953       -6.357111
147.915          -0.110512       -6.331893
147.930          -0.110057       -6.305807
147.945          -0.109587       -6.278873
147.960          -0.109103       -6.251113
147.975          -0.108604       -6.222547
147.990          -0.108092       -6.193197
148.005          -0.107566       -6.163081
148.020          -0.107027       -6.132221
148.035          -0.106476       -6.100638
148.050          -0.105913       -6.068351
148.065          -0.105337       -6.035380
148.080          -0.104750       -6.001745
148.095          -0.104152       -5.967465
148.110          -0.103543       -5.932559
148.125          -0.102923       -5.897045
148.140          -0.102293       -5.860943
148.155          -0.101653       -5.824269
148.170          -0.101003       -5.787041
148.185          -0.100344       -5.749276
148.200          -0.099676       -5.710991
148.215          -0.098999       -5.672202
148.230          -0.098313       -5.632923
148.245          -0.097619       -5.593171
148.260          -0.096917       -5.552959
148.275          -0.096208       -5.512302
148.290          -0.095491       -5.471212
148.305          -0.094766       -5.429703
148.320          -0.094035       -5.387786
148.335          -0.093296       -5.345474
148.350          -0.092551       -5.302777
148.365          -0.091799       -5.259706
148.380          -0.091041       -5.216270
148.395          -0.090277       -5.172480
148.410          -0.089506       -5.128343
148.425          -0.088730       -5.083868
148.440          -0.087948       -5.039063
148.455          -0.087161       -4.993934
148.470          -0.086367       -4.948488
148.485          -0.085569       -4.902731
148.500          -0.084765       -4.856669
148.515          -0.083956       -4.810306
148.530          -0.083141       -4.763647
148.545          -0.082322       -4.716696
148.560          -0.081497       -4.669457
148.575          -0.080668       -4.621933
148.590          -0.079834       -4.574126
148.605          -0.078994       -4.526039
148.620          -0.078150       -4.477675
148.635          -0.077301       -4.429034
148.650          -0.076447       -4.380118
148.665          -0.075589       -4.330928
148.680          -0.074726       -4.281465
148.695          -0.073858       -4.231729
148.710          -0.072985       -4.181722
148.725          -0.072107       -4.131442
148.740          -0.071225       -4.080890
148.755          -0.070338       -4.030066
148.770          -0.069446       -3.978970
148.785          -0.068550       -3.927600
148.800          -0.067648       -3.875957
148.815          -0.066742       -3.824039
148.830          -0.065831       -3.771847
148.845          -0.064915       -3.719380
148.860          -0.063995       -3.666637
148.875          -0.063070       -3.613617
148.890          -0.062139       -3.560321
148.905          -0.061204       -3.506747
148.920          -0.060264       -3.452895
148.935          -0.059320       -3.398765
148.950          -0.058370       -3.344358
148.965          -0.057416       -3.289672
148.980          -0.056456       -3.234708
148.995          -0.055492       -3.179467
149.010          -0.054523       -3.123949
149.025          -0.053549       -3.068154
149.040          -0.052571       -3.012084
149.055          -0.051587       -2.955741
149.070          -0.050599       -2.899124
149.085          -0.049606       -2.842237
149.100          -0.048609       -2.785080
149.115          -0.047607       -2.727657
149.130          -0.046600       -2.669969
149.145          -0.045588       -2.612020
149.160          -0.044572       -2.553813
149.175          -0.043552       -2.495351
149.190          -0.042527       -2.436637
149.205          -0.041498       -2.377676
149.220          -0.040465       -2.318472
149.235          -0.039428       -2.259030
149.250          -0.038386       -2.199354
149.265          -0.037340       -2.139451
149.280          -0.036291       -2.079325
149.295          -0.035238       -2.018984
149.310          -0.034181       -1.958432
149.325          -0.033121       -1.897678
149.340          -0.032057       -1.836728
149.355          -0.030990       -1.775589
149.370          -0.029920       -1.714270
149.385          -0.028846       -1.652778
149.400          -0.027770       -1.591123
149.415          -0.026692       -1.529313
149.430          -0.025610       -1.467358
149.445          -0.024527       -1.405266
149.460          -0.023441       -1.343050
149.475          -0.022353       -1.280718
149.490          -0.021263       -1.218282
149.505          -0.020172       -1.155753
149.520          -0.019079       -1.093142
149.535          -0.017985       -1.030463
149.550          -0.016890       -0.967726
149.565          -0.015794       -0.904946
149.580          -0.014698       -0.842135
149.595          -0.013601       -0.779306
149.610          -0.012505       -0.716474
149.625          -0.011408       -0.653654
149.640          -0.010312       -0.590859
149.655          -0.009217       -0.528106
149.670          -0.008123       -0.465409
149.685          -0.007030       -0.402784
149.700          -0.005938       -0.340249
149.715          -0.004849       -0.277818
149.730          -0.003761       -0.215511
149.745          -0.002676       -0.153343
149.760          -0.001594       -0.091332
149.775          -0.000515       -0.029497
149.790           0.000561        0.032144
149.805           0.001633        0.093572
149.820           0.002701        0.154769
149.835           0.003765        0.215715
149.850           0.004824        0.276391
149.865           0.005878        0.336776
149.880           0.006926        0.396851
149.895           0.007969        0.456596
149.910           0.009006        0.515989
149.925           0.010036        0.575011
149.940           0.011059        0.633640
149.955           0.012075        0.691856
149.970           0.013084        0.749637
149.985           0.014084        0.806961
150.000           0.015076        0.863809
150.015           0.016060        0.920158
150.030           0.017034        0.975987
150.045           0.017999        1.031274
150.060           0.018954        1.086000
150.075           0.019899        1.140141
150.090           0.020834        1.193677
150.105           0.021757        1.246588
150.120           0.022669        1.298851
150.135           0.023570        1.350448
150.150           0.024458        1.401356
150.165           0.025334        1.451557
150.180           0.026198        1.501030
150.195           0.027048        1.549756
150.210           0.027885        1.597716
150.225           0.028709        1.644891
150.240           0.029518        1.691262
150.255           0.030313        1.736813
150.270           0.031093        1.781526
150.285           0.031859        1.825383
150.300           0.032609        1.868370
150.315           0.033344        1.910470
150.330           0.034063        1.951669
150.345           0.034766        1.991952
150.360           0.035453        2.031306
150.375           0.036123        2.069718
150.390           0.036777        2.107176
150.405           0.037414        2.143669
150.420           0.038034        2.179186
150.435           0.038637        2.213718
150.450           0.039222        2.247255
150.465           0.039790        2.279791
150.480           0.040340        2.311317
150.495           0.040873        2.341827
150.510           0.041387        2.371317
150.525           0.041884        2.399782
150.540           0.042363        2.427218
150.555           0.042824        2.453623
150.570           0.043267        2.478995
150.585           0.043691        2.503334
150.600           0.044098        2.526639
150.615           0.044487        2.548912
150.630           0.044858        2.570155
150.645           0.045211        2.590371
150.660           0.045545        2.609564
150.675           0.045863        2.627737
150.690           0.046162        2.644898
150.705           0.046444        2.661052
150.720           0.046709        2.676207
150.735           0.046956        2.690370
150.750           0.047186        2.703551
150.765           0.047399        2.715759
150.780           0.047595        2.727004
150.795           0.047775        2.737298
150.810           0.047938        2.746652
150.825           0.048085        2.755078
150.840           0.048216        2.762590
150.855           0.048332        2.769200
150.870           0.048432        2.774924
150.885           0.048516        2.779775
150.900           0.048586        2.783768
150.915           0.048641        2.786920
150.930           0.048682        2.789245
150.945           0.048708        2.790760
150.960           0.048721        2.791482
150.975           0.048720        2.791427
150.990           0.048705        2.790612
151.005           0.048678        2.789055
151.020           0.048638        2.786773
151.035           0.048586        2.783783
151.050           0.048522        2.780103
151.065           0.048446        2.775751
151.080           0.048359        2.770744
151.095           0.048260        2.765100
151.110           0.048151        2.758836
151.125           0.048031        2.751971
151.140           0.047901        2.744521
151.155           0.047761        2.736503
151.170           0.047611        2.727936
151.185           0.047453        2.718835
151.200           0.047285        2.709218
151.215           0.047108        2.699100
151.230           0.046923        2.688499
151.245           0.046730        2.677429
151.260           0.046529        2.665907
151.275           0.046320        2.653948
151.290           0.046104        2.641567
151.305           0.045881        2.628778
151.320           0.045651        2.615596
151.335           0.045414        2.602035
151.350           0.045171        2.588108
151.365           0.044922        2.573829
151.380           0.044667        2.559210
151.395           0.044406        2.544264
151.410           0.044139        2.529003
151.425           0.043868        2.513439
151.440           0.043591        2.497583
151.455           0.043309        2.481446
151.470           0.043023        2.465040
151.485           0.042732        2.448373
151.500           0.042437        2.431458
151.515           0.042138        2.414302
151.530           0.041834        2.396916
151.545           0.041527        2.379309
151.560           0.041216        2.361489
151.575           0.040901        2.343466
151.590           0.040583        2.325248
151.605           0.040262        2.306843
151.620           0.039938        2.288258
151.635           0.039610        2.269503
151.650           0.039280        2.250583
151.665           0.038947        2.231508
151.680           0.038612        2.212284
151.695           0.038274        2.192919
151.710           0.037933        2.173419
151.725           0.037591        2.153793
151.740           0.037246        2.134046
151.755           0.036900        2.114186
151.770           0.036551        2.094220
151.785           0.036201        2.074156
151.800           0.035849        2.054000
151.815           0.035496        2.033759
151.830           0.035141        2.013440
151.845           0.034785        1.993052
151.860           0.034428        1.972601
151.875           0.034070        1.952094
151.890           0.033712        1.931540
151.905           0.033352        1.910946
151.920           0.032992        1.890321
151.935           0.032632        1.869671
151.950           0.032271        1.849006
151.965           0.031910        1.828334
151.980           0.031550        1.807664
151.995           0.031189        1.787004
152.010           0.030829        1.766364
152.025           0.030469        1.745753
152.040           0.030110        1.725180
152.055           0.029752        1.704656
152.070           0.029395        1.684190
152.085           0.029039        1.663793
152.100           0.028684        1.643475
152.115           0.028331        1.623247
152.130           0.027980        1.603119
152.145           0.027630        1.583104
152.160           0.027283        1.563213
152.175           0.026938        1.543456
152.190           0.026596        1.523847
152.205           0.026257        1.504397
152.220           0.025920        1.485119
152.235           0.025587        1.466025
152.250           0.025257        1.447128
152.265           0.024931        1.428441
152.280           0.024609        1.409977
152.295           0.024291        1.391749
152.310           0.023977        1.373771
152.325           0.023668        1.356057
152.340           0.023363        1.338620
152.355           0.023064        1.321474
152.370           0.022770        1.304633
152.385           0.022482        1.288110
152.400           0.022199        1.271921
152.415           0.021923        1.256079
152.430           0.021653        1.240599
152.445           0.021389        1.225494
152.460           0.021132        1.210779
152.475           0.020882        1.196468
152.490           0.020640        1.182575
152.505           0.020405        1.169115
152.520           0.020178        1.156100
152.535           0.019959        1.143545
152.550           0.019748        1.131465
152.565           0.019545        1.119871
152.580           0.019352        1.108779
152.595           0.019167        1.098200
152.610           0.018992        1.088148
152.625           0.018826        1.078636
152.640           0.018669        1.069676
152.655           0.018523        1.061281
152.670           0.018386        1.053461
152.685           0.018260        1.046230
152.700           0.018144        1.039598
152.715           0.018039        1.033575
152.730           0.017945        1.028172
152.745           0.017862        1.023400
152.760           0.017790        1.019267
152.775           0.017729        1.015783
152.790           0.017679        1.012955
152.805           0.017642        1.010793
152.820           0.017616        1.009304
152.835           0.017602        1.008494
152.850           0.017599        1.008370
152.865           0.017609        1.008937
152.880           0.017631        1.010201
152.895           0.017666        1.012166
152.910           0.017712        1.014836
152.925           0.017771        1.018215
152.940           0.017843        1.022304
152.955           0.017926        1.027105
152.970           0.018023        1.032621
152.985           0.018131        1.038850
153.000           0.018253        1.045793
153.015           0.018386        1.053449
153.030           0.018532        1.061815
153.045           0.018691        1.070890
153.060           0.018861        1.080671
153.075           0.019044        1.091152
153.090           0.019239        1.102330
153.105           0.019446        1.114200
153.120           0.019666        1.126754
153.135           0.019897        1.139986
153.150           0.020139        1.153889
153.165           0.020393        1.168454
153.180           0.020659        1.183672
153.195           0.020936        1.199534
153.210           0.021224        1.216028
153.225           0.021522        1.233144
153.240           0.021832        1.250871
153.255           0.022152        1.269196
153.270           0.022482        1.288105
153.285           0.022822        1.307586
153.300           0.023171        1.327623
153.315           0.023531        1.348204
153.330           0.023899        1.369312
153.345           0.024276        1.390931
153.360           0.024662        1.413046
153.375           0.025057        1.435639
153.390           0.025459        1.458694
153.405           0.025869        1.482193
153.420           0.026287        1.506119
153.435           0.026711        1.530453
153.450           0.027143        1.555176
153.465           0.027581        1.580271
153.480           0.028025        1.605717
153.495           0.028475        1.631496
153.510           0.028930        1.657588
153.525           0.029391        1.683973
153.540           0.029856        1.710632
153.555           0.030326        1.737545
153.570           0.030800        1.764692
153.585           0.031277        1.792053
153.600           0.031758        1.819608
153.615           0.032242        1.847337
153.630           0.032729        1.875220
153.645           0.033218        1.903236
153.660           0.033709        1.931367
153.675           0.034201        1.959593
153.690           0.034695        1.987893
153.705           0.035190        2.016249
153.720           0.035686        2.044641
153.735           0.036182        2.073050
153.750           0.036677        2.101457
153.765           0.037173        2.129844
153.780           0.037668        2.158193
153.795           0.038161        2.186484
153.810           0.038654        2.214701
153.825           0.039145        2.242826
153.840           0.039634        2.270841
153.855           0.040120        2.298729
153.870           0.040605        2.326475
153.885           0.041086        2.354061
153.900           0.041565        2.381471
153.915           0.042040        2.408691
153.930           0.042511        2.435705
153.945           0.042979        2.462497
153.960           0.043442        2.489054
153.975           0.043901        2.515360
153.990           0.044356        2.541403
154.005           0.044806        2.567169
154.020           0.045250        2.592643
154.035           0.045689        2.617815
154.050           0.046123        2.642670
154.065           0.046551        2.667198
154.080           0.046974        2.691386
154.095           0.047390        2.715222
154.110           0.047799        2.738697
154.125           0.048202        2.761798
154.140           0.048599        2.784516
154.155           0.048989        2.806840
154.170           0.049371        2.828761
154.185           0.049747        2.850269
154.200           0.050115        2.871354
154.215           0.050475        2.892009
154.230           0.050828        2.912225
154.245           0.051173        2.931993
154.260           0.051510        2.951305
154.275           0.051839        2.970155
154.290           0.052160        2.988533
154.305           0.052472        3.006434
154.320           0.052776        3.023851
154.335           0.053072        3.040776
154.350           0.053358        3.057205
154.365           0.053636        3.073130
154.380           0.053905        3.088547
154.395           0.054165        3.103450
154.410           0.054416        3.117833
154.425           0.054658        3.131693
154.440           0.054891        3.145025
154.455           0.055114        3.157824
154.470           0.055328        3.170086
154.485           0.055533        3.181808
154.500           0.055728        3.192987
154.515           0.055914        3.203619
154.530           0.056090        3.213702
154.545           0.056256        3.223232
154.560           0.056413        3.232209
154.575           0.056560        3.240630
154.590           0.056697        3.248494
154.605           0.056824        3.255798
154.620           0.056942        3.262543
154.635           0.057050        3.268727
154.650           0.057148        3.274351
154.665           0.057237        3.279413
154.680           0.057315        3.283915
154.695           0.057384        3.287856
154.710           0.057443        3.291238
154.725           0.057492        3.294061
154.740           0.057532        3.296327
154.755           0.057562        3.298038
154.770           0.057582        3.299195
154.785           0.057592        3.299801
154.800           0.057593        3.299859
154.815           0.057585        3.299370
154.830           0.057567        3.298338
154.845           0.057539        3.296767
154.860           0.057503        3.294659
154.875           0.057457        3.292019
154.890           0.057401        3.288850
154.905           0.057337        3.285157
154.920           0.057263        3.280944
154.935           0.057181        3.276215
154.950           0.057089        3.270976
154.965           0.056989        3.265230
154.980           0.056880        3.258984
154.995           0.056762        3.252242
155.010           0.056636        3.245009
155.025           0.056501        3.237291
155.040           0.056358        3.229093
155.055           0.056207        3.220421
155.070           0.056047        3.211280
155.085           0.055880        3.201677
155.100           0.055704        3.191615
155.115           0.055521        3.181102
155.130           0.055329        3.170143
155.145           0.055130        3.158743
155.160           0.054924        3.146908
155.175           0.054710        3.134643
155.190           0.054488        3.121953
155.205           0.054260        3.108845
155.220           0.054024        3.095323
155.235           0.053780        3.081393
155.250           0.053530        3.067059
155.265           0.053273        3.052326
155.280           0.053009        3.037198
155.295           0.052738        3.021682
155.310           0.052461        3.005780
155.325           0.052177        2.989496
155.340           0.051886        2.972836
155.355           0.051588        2.955803
155.370           0.051285        2.938399
155.385           0.050975        2.920630
155.400           0.050658        2.902497
155.415           0.050335        2.884005
155.430           0.050006        2.865155
155.445           0.049671        2.845950
155.460           0.049330        2.826393
155.475           0.048982        2.806485
155.490           0.048629        2.786230
155.505           0.048269        2.765628
155.520           0.047904        2.744680
155.535           0.047532        2.723390
155.550           0.047155        2.701756
155.565           0.046771        2.679781
155.580           0.046382        2.657466
155.595           0.045986        2.634810
155.610           0.045585        2.611815
155.625           0.045177        2.588480
155.640           0.044764        2.564806
155.655           0.044345        2.540793
155.670           0.043920        2.516441
155.685           0.043489        2.491749
155.700           0.043052        2.466717
155.715           0.042610        2.441346
155.730           0.042161        2.415633
155.745           0.041706        2.389579
155.760           0.041245        2.363184
155.775           0.040779        2.336446
155.790           0.040306        2.309364
155.805           0.039827        2.281938
155.820           0.039343        2.254168
155.835           0.038852        2.226051
155.850           0.038355        2.197588
155.865           0.037852        2.168778
155.880           0.037343        2.139619
155.895           0.036828        2.110112
155.910           0.036307        2.080254
155.925           0.035780        2.050046
155.940           0.035247        2.019487
155.955           0.034707        1.988575
155.970           0.034162        1.957312
155.985           0.033610        1.925695
156.000           0.033052        1.893724
156.015           0.032488        1.861399
156.030           0.031917        1.828720
156.045           0.031341        1.795685
156.060           0.030758        1.762296
156.075           0.030169        1.728552
156.090           0.029574        1.694451
156.105           0.028972        1.659996
156.120           0.028365        1.625185
156.135           0.027751        1.590019
156.150           0.027131        1.554498
156.165           0.026505        1.518622
156.180           0.025873        1.482392
156.195           0.025234        1.445808
156.210           0.024589        1.408870
156.225           0.023939        1.371580
156.240           0.023282        1.333938
156.255           0.022619        1.295945
156.270           0.021949        1.257602
156.285           0.021274        1.218909
156.300           0.020593        1.179869
156.315           0.019905        1.140482
156.330           0.019212        1.100749
156.345           0.018512        1.060672
156.360           0.017807        1.020253
156.375           0.017095        0.979494
156.390           0.016378        0.938395
156.405           0.015655        0.896960
156.420           0.014926        0.855190
156.435           0.014191        0.813087
156.450           0.013450        0.770654
156.465           0.012704        0.727893
156.480           0.011952        0.684807
156.495           0.011195        0.641399
156.510           0.010431        0.597672
156.525           0.009663        0.553629
156.540           0.008889        0.509274
156.555           0.008109        0.464609
156.570           0.007324        0.419640
156.585           0.006534        0.374369
156.600           0.005739        0.328802
156.615           0.004938        0.282943
156.630           0.004133        0.236795
156.645           0.003323        0.190366
156.660           0.002507        0.143659
156.675           0.001687        0.096680
156.690           0.000863        0.049435
156.705           0.000034        0.001930
156.720          -0.000800       -0.045829
156.735          -0.001638       -0.093835
156.750          -0.002480       -0.142081
156.765          -0.003326       -0.190561
156.780          -0.004176       -0.239266
156.795          -0.005030       -0.288189
156.810          -0.005887       -0.337322
156.825          -0.006748       -0.386656
156.840          -0.007613       -0.436184
156.855          -0.008480       -0.485896
156.870          -0.009351       -0.535782
156.885          -0.010225       -0.585834
156.900          -0.011101       -0.636041
156.915          -0.011980       -0.686395
156.930          -0.012861       -0.736883
156.945          -0.013744       -0.787497
156.960          -0.014630       -0.838224
156.975          -0.015517       -0.889055
156.990          -0.016406       -0.939978
157.005          -0.017296       -0.990982
157.020          -0.018187       -1.042055
157.035          -0.019080       -1.093185
157.050          -0.019973       -1.144361
157.065          -0.020867       -1.195571
157.080          -0.021761       -1.246803
157.095          -0.022655       -1.298043
157.110          -0.023549       -1.349282
157.125          -0.024443       -1.400505
157.140          -0.025337       -1.451701
157.155          -0.026230       -1.502858
157.170          -0.027122       -1.553963
157.185          -0.028013       -1.605004
157.200          -0.028902       -1.655969
157.215          -0.029790       -1.706847
157.230          -0.030676       -1.757624
157.245          -0.031561       -1.808291
157.260          -0.032443       -1.858834
157.275          -0.033323       -1.909243
157.290          -0.034200       -1.959507
157.305          -0.035074       -2.009615
157.320          -0.035946       -2.059556
157.335          -0.036815       -2.109320
157.350          -0.037680       -2.158897
157.365          -0.038542       -2.208277
157.380          -0.039400       -2.257452
157.395          -0.040254       -2.306411
157.410          -0.041105       -2.355148
157.425          -0.041952       -2.403653
157.440          -0.042794       -2.451919
157.455          -0.043632       -2.499938
157.470          -0.044466       -2.547705
