Time (s)  Flap Rotation y (radians)Flap Rotation y (degrees)
362.43             -0.0539         -3.0908
362.46             -0.0533         -3.0510
362.49             -0.0526         -3.0110
362.52             -0.0518         -2.9706
362.55             -0.0511         -2.9300
362.58             -0.0504         -2.8891
362.61             -0.0497         -2.8480
362.64             -0.0490         -2.8066
362.67             -0.0483         -2.7649
362.70             -0.0475         -2.7230
362.73             -0.0468         -2.6808
362.76             -0.0460         -2.6384
362.79             -0.0453         -2.5958
362.82             -0.0446         -2.5529
362.85             -0.0438         -2.5098
362.88             -0.0430         -2.4664
362.91             -0.0423         -2.4228
362.94             -0.0415         -2.3790
362.97             -0.0408         -2.3350
363.00             -0.0400         -2.2908
363.03             -0.0392         -2.2464
363.06             -0.0384         -2.2017
363.09             -0.0376         -2.1569
363.12             -0.0369         -2.1119
363.15             -0.0361         -2.0666
363.18             -0.0353         -2.0212
363.21             -0.0345         -1.9756
363.24             -0.0337         -1.9299
363.27             -0.0329         -1.8839
363.30             -0.0321         -1.8378
363.33             -0.0313         -1.7915
363.36             -0.0305         -1.7451
363.39             -0.0296         -1.6985
363.42             -0.0288         -1.6517
363.45             -0.0280         -1.6048
363.48             -0.0272         -1.5578
363.51             -0.0264         -1.5106
363.54             -0.0255         -1.4633
363.57             -0.0247         -1.4158
363.60             -0.0239         -1.3682
363.63             -0.0230         -1.3205
363.66             -0.0222         -1.2727
363.69             -0.0214         -1.2248
363.72             -0.0205         -1.1767
363.75             -0.0197         -1.1286
363.78             -0.0189         -1.0803
363.81             -0.0180         -1.0320
363.84             -0.0172         -0.9835
363.87             -0.0163         -0.9350
363.90             -0.0155         -0.8864
363.93             -0.0146         -0.8377
363.96             -0.0138         -0.7890
363.99             -0.0129         -0.7402
364.02             -0.0121         -0.6913
364.05             -0.0112         -0.6423
364.08             -0.0104         -0.5933
364.11             -0.0095         -0.5443
364.14             -0.0086         -0.4952
364.17             -0.0078         -0.4460
364.20             -0.0069         -0.3969
364.23             -0.0061         -0.3476
364.26             -0.0052         -0.2984
364.29             -0.0043         -0.2492
364.32             -0.0035         -0.1999
364.35             -0.0026         -0.1506
364.38             -0.0018         -0.1013
364.41             -0.0009         -0.0520
364.44             -0.0000         -0.0027
364.47              0.0008          0.0466
364.50              0.0017          0.0959
364.53              0.0025          0.1452
364.56              0.0034          0.1945
364.59              0.0043          0.2437
364.62              0.0051          0.2929
364.65              0.0060          0.3421
364.68              0.0068          0.3913
364.71              0.0077          0.4404
364.74              0.0085          0.4894
364.77              0.0094          0.5384
364.80              0.0103          0.5874
364.83              0.0111          0.6363
364.86              0.0120          0.6851
364.89              0.0128          0.7339
364.92              0.0137          0.7826
364.95              0.0145          0.8312
364.98              0.0154          0.8798
365.01              0.0162          0.9282
365.04              0.0170          0.9766
365.07              0.0179          1.0248
365.10              0.0187          1.0730
365.13              0.0196          1.1211
365.16              0.0204          1.1690
365.19              0.0212          1.2169
365.22              0.0221          1.2646
365.25              0.0229          1.3122
365.28              0.0237          1.3597
365.31              0.0246          1.4070
365.34              0.0254          1.4542
365.37              0.0262          1.5013
365.40              0.0270          1.5482
365.43              0.0278          1.5950
365.46              0.0287          1.6417
365.49              0.0295          1.6881
365.52              0.0303          1.7344
365.55              0.0311          1.7806
365.58              0.0319          1.8266
365.61              0.0327          1.8724
365.64              0.0335          1.9180
365.67              0.0343          1.9635
365.70              0.0351          2.0087
365.73              0.0358          2.0538
365.76              0.0366          2.0987
365.79              0.0374          2.1434
365.82              0.0382          2.1878
365.85              0.0390          2.2321
365.88              0.0397          2.2762
365.91              0.0405          2.3200
365.94              0.0413          2.3636
365.97              0.0420          2.4070
366.00              0.0428          2.4502
366.03              0.0435          2.4931
366.06              0.0443          2.5358
366.09              0.0450          2.5783
366.12              0.0457          2.6205
366.15              0.0465          2.6625
366.18              0.0472          2.7042
366.21              0.0479          2.7457
366.24              0.0486          2.7869
366.27              0.0494          2.8278
366.30              0.0501          2.8685
366.33              0.0508          2.9089
366.36              0.0515          2.9491
366.39              0.0522          2.9889
366.42              0.0529          3.0285
366.45              0.0535          3.0678
366.48              0.0542          3.1068
366.51              0.0549          3.1455
366.54              0.0556          3.1839
366.57              0.0562          3.2220
366.60              0.0569          3.2598
366.63              0.0575          3.2973
366.66              0.0582          3.3345
366.69              0.0588          3.3714
366.72              0.0595          3.4080
366.75              0.0601          3.4442
366.78              0.0607          3.4801
366.81              0.0614          3.5157
366.84              0.0620          3.5510
366.87              0.0626          3.5859
366.90              0.0632          3.6205
366.93              0.0638          3.6547
366.96              0.0644          3.6886
366.99              0.0650          3.7222
367.02              0.0655          3.7554
367.05              0.0661          3.7882
367.08              0.0667          3.8207
367.11              0.0672          3.8528
367.14              0.0678          3.8846
367.17              0.0683          3.9160
367.20              0.0689          3.9470
367.23              0.0694          3.9777
367.26              0.0700          4.0080
367.29              0.0705          4.0379
367.32              0.0710          4.0674
367.35              0.0715          4.0966
367.38              0.0720          4.1253
367.41              0.0725          4.1537
367.44              0.0730          4.1817
367.47              0.0735          4.2093
367.50              0.0739          4.2365
367.53              0.0744          4.2633
367.56              0.0749          4.2897
367.59              0.0753          4.3157
367.62              0.0758          4.3413
367.65              0.0762          4.3664
367.68              0.0766          4.3912
367.71              0.0771          4.4156
367.74              0.0775          4.4395
367.77              0.0779          4.4630
367.80              0.0783          4.4861
367.83              0.0787          4.5088
367.86              0.0791          4.5310
367.89              0.0795          4.5529
367.92              0.0798          4.5743
367.95              0.0802          4.5952
367.98              0.0806          4.6158
368.01              0.0809          4.6359
368.04              0.0813          4.6555
368.07              0.0816          4.6748
368.10              0.0819          4.6936
368.13              0.0822          4.7119
368.16              0.0826          4.7298
368.19              0.0829          4.7473
368.22              0.0832          4.7643
368.25              0.0834          4.7809
368.28              0.0837          4.7970
368.31              0.0840          4.8126
368.34              0.0843          4.8278
368.37              0.0845          4.8426
368.40              0.0848          4.8569
368.43              0.0850          4.8707
368.46              0.0852          4.8841
368.49              0.0855          4.8971
368.52              0.0857          4.9095
368.55              0.0859          4.9215
368.58              0.0861          4.9331
368.61              0.0863          4.9442
368.64              0.0865          4.9548
368.67              0.0867          4.9649
368.70              0.0868          4.9746
368.73              0.0870          4.9838
368.76              0.0871          4.9926
368.79              0.0873          5.0008
368.82              0.0874          5.0087
368.85              0.0875          5.0160
368.88              0.0877          5.0229
368.91              0.0878          5.0293
368.94              0.0879          5.0352
368.97              0.0880          5.0406
369.00              0.0881          5.0456
369.03              0.0881          5.0501
369.06              0.0882          5.0541
369.09              0.0883          5.0577
369.12              0.0883          5.0608
369.15              0.0884          5.0634
369.18              0.0884          5.0655
369.21              0.0884          5.0671
369.24              0.0885          5.0683
369.27              0.0885          5.0690
369.30              0.0885          5.0692
369.33              0.0885          5.0690
369.36              0.0885          5.0683
369.39              0.0884          5.0671
369.42              0.0884          5.0654
369.45              0.0884          5.0632
369.48              0.0883          5.0606
369.51              0.0883          5.0575
369.54              0.0882          5.0539
369.57              0.0881          5.0499
369.60              0.0881          5.0454
369.63              0.0880          5.0404
369.66              0.0879          5.0349
369.69              0.0878          5.0290
369.72              0.0877          5.0226
369.75              0.0875          5.0157
369.78              0.0874          5.0083
369.81              0.0873          5.0005
369.84              0.0871          4.9922
369.87              0.0870          4.9835
369.90              0.0868          4.9743
369.93              0.0866          4.9646
369.96              0.0865          4.9544
369.99              0.0863          4.9438
370.02              0.0861          4.9327
370.05              0.0859          4.9212
370.08              0.0857          4.9092
370.11              0.0855          4.8968
370.14              0.0852          4.8839
370.17              0.0850          4.8705
370.20              0.0848          4.8567
370.23              0.0845          4.8424
370.26              0.0843          4.8277
370.29              0.0840          4.8125
370.32              0.0837          4.7969
370.35              0.0834          4.7808
370.38              0.0832          4.7643
370.41              0.0829          4.7473
370.44              0.0826          4.7299
370.47              0.0822          4.7120
370.50              0.0819          4.6938
370.53              0.0816          4.6750
370.56              0.0813          4.6559
370.59              0.0809          4.6363
370.62              0.0806          4.6163
370.65              0.0802          4.5958
370.68              0.0798          4.5749
370.71              0.0795          4.5536
370.74              0.0791          4.5319
370.77              0.0787          4.5097
370.80              0.0783          4.4871
370.83              0.0779          4.4642
370.86              0.0775          4.4407
370.89              0.0771          4.4169
370.92              0.0767          4.3927
370.95              0.0762          4.3681
370.98              0.0758          4.3430
371.01              0.0754          4.3176
371.04              0.0749          4.2917
371.07              0.0744          4.2655
371.10              0.0740          4.2389
371.13              0.0735          4.2118
371.16              0.0730          4.1844
371.19              0.0725          4.1566
371.22              0.0721          4.1284
371.25              0.0716          4.0998
371.28              0.0710          4.0709
371.31              0.0705          4.0415
371.34              0.0700          4.0118
371.37              0.0695          3.9817
371.40              0.0690          3.9513
371.43              0.0684          3.9205
371.46              0.0679          3.8893
371.49              0.0673          3.8578
371.52              0.0668          3.8259
371.55              0.0662          3.7936
371.58              0.0656          3.7610
371.61              0.0651          3.7281
371.64              0.0645          3.6948
371.67              0.0639          3.6612
371.70              0.0633          3.6272
371.73              0.0627          3.5929
371.76              0.0621          3.5583
371.79              0.0615          3.5233
371.82              0.0609          3.4880
371.85              0.0603          3.4524
371.88              0.0596          3.4165
371.91              0.0590          3.3803
371.94              0.0584          3.3437
371.97              0.0577          3.3069
372.00              0.0571          3.2697
372.03              0.0564          3.2323
372.06              0.0558          3.1945
372.09              0.0551          3.1564
372.12              0.0544          3.1181
372.15              0.0537          3.0795
372.18              0.0531          3.0406
372.21              0.0524          3.0014
372.24              0.0517          2.9619
372.27              0.0510          2.9222
372.30              0.0503          2.8822
372.33              0.0496          2.8419
372.36              0.0489          2.8014
372.39              0.0482          2.7606
372.42              0.0475          2.7196
372.45              0.0467          2.6783
372.48              0.0460          2.6368
372.51              0.0453          2.5950
372.54              0.0446          2.5530
372.57              0.0438          2.5108
372.60              0.0431          2.4683
372.63              0.0423          2.4256
372.66              0.0416          2.3827
372.69              0.0408          2.3396
372.72              0.0401          2.2962
372.75              0.0393          2.2527
372.78              0.0386          2.2089
372.81              0.0378          2.1650
372.84              0.0370          2.1208
372.87              0.0362          2.0765
372.90              0.0355          2.0319
372.93              0.0347          1.9872
372.96              0.0339          1.9423
372.99              0.0331          1.8973
373.02              0.0323          1.8520
373.05              0.0315          1.8066
373.08              0.0307          1.7610
373.11              0.0299          1.7153
373.14              0.0291          1.6694
373.17              0.0283          1.6234
373.20              0.0275          1.5772
373.23              0.0267          1.5308
373.26              0.0259          1.4844
373.29              0.0251          1.4378
373.32              0.0243          1.3911
373.35              0.0235          1.3442
373.38              0.0226          1.2972
373.41              0.0218          1.2501
373.44              0.0210          1.2029
373.47              0.0202          1.1556
373.50              0.0193          1.1082
373.53              0.0185          1.0607
373.56              0.0177          1.0131
373.59              0.0169          0.9654
373.62              0.0160          0.9177
373.65              0.0152          0.8698
373.68              0.0143          0.8219
373.71              0.0135          0.7739
373.74              0.0127          0.7258
373.77              0.0118          0.6777
373.80              0.0110          0.6295
373.83              0.0101          0.5812
373.86              0.0093          0.5329
373.89              0.0085          0.4846
373.92              0.0076          0.4362
373.95              0.0068          0.3878
373.98              0.0059          0.3393
374.01              0.0051          0.2909
374.04              0.0042          0.2424
374.07              0.0034          0.1939
374.10              0.0025          0.1453
374.13              0.0017          0.0968
374.16              0.0008          0.0482
374.19             -0.0000         -0.0003
374.22             -0.0009         -0.0488
374.25             -0.0017         -0.0974
374.28             -0.0025         -0.1459
374.31             -0.0034         -0.1944
374.34             -0.0042         -0.2429
374.37             -0.0051         -0.2913
374.40             -0.0059         -0.3397
374.43             -0.0068         -0.3881
374.46             -0.0076         -0.4365
374.49             -0.0085         -0.4848
374.52             -0.0093         -0.5330
374.55             -0.0101         -0.5812
374.58             -0.0110         -0.6293
374.61             -0.0118         -0.6774
374.64             -0.0127         -0.7254
374.67             -0.0135         -0.7734
374.70             -0.0143         -0.8212
374.73             -0.0152         -0.8690
374.76             -0.0160         -0.9167
374.79             -0.0168         -0.9643
374.82             -0.0177         -1.0118
374.85             -0.0185         -1.0592
374.88             -0.0193         -1.1065
374.91             -0.0201         -1.1538
374.94             -0.0210         -1.2008
374.97             -0.0218         -1.2478
375.00             -0.0226         -1.2947
375.03             -0.0234         -1.3414
375.06             -0.0242         -1.3880
375.09             -0.0250         -1.4345
375.12             -0.0258         -1.4808
375.15             -0.0267         -1.5270
375.18             -0.0275         -1.5731
375.21             -0.0283         -1.6190
375.24             -0.0291         -1.6647
375.27             -0.0299         -1.7103
375.30             -0.0306         -1.7557
375.33             -0.0314         -1.8010
375.36             -0.0322         -1.8461
375.39             -0.0330         -1.8910
375.42             -0.0338         -1.9357
375.45             -0.0346         -1.9803
375.48             -0.0353         -2.0246
375.51             -0.0361         -2.0688
375.54             -0.0369         -2.1128
375.57             -0.0376         -2.1566
375.60             -0.0384         -2.2001
375.63             -0.0392         -2.2435
375.66             -0.0399         -2.2866
375.69             -0.0407         -2.3296
375.72             -0.0414         -2.3723
375.75             -0.0421         -2.4148
375.78             -0.0429         -2.4570
375.81             -0.0436         -2.4991
375.84             -0.0443         -2.5409
375.87             -0.0451         -2.5824
375.90             -0.0458         -2.6237
375.93             -0.0465         -2.6648
375.96             -0.0472         -2.7056
375.99             -0.0479         -2.7461
376.02             -0.0486         -2.7864
376.05             -0.0493         -2.8265
376.08             -0.0500         -2.8662
376.11             -0.0507         -2.9057
376.14             -0.0514         -2.9450
376.17             -0.0521         -2.9839
376.20             -0.0528         -3.0226
376.23             -0.0534         -3.0609
376.26             -0.0541         -3.0990
376.29             -0.0547         -3.1368
376.32             -0.0554         -3.1743
376.35             -0.0561         -3.2115
376.38             -0.0567         -3.2484
376.41             -0.0573         -3.2850
376.44             -0.0580         -3.3213
376.47             -0.0586         -3.3573
376.50             -0.0592         -3.3930
376.53             -0.0598         -3.4283
376.56             -0.0604         -3.4633
376.59             -0.0611         -3.4980
376.62             -0.0617         -3.5324
376.65             -0.0622         -3.5664
376.68             -0.0628         -3.6001
376.71             -0.0634         -3.6334
376.74             -0.0640         -3.6664
376.77             -0.0646         -3.6991
376.80             -0.0651         -3.7314
376.83             -0.0657         -3.7634
376.86             -0.0662         -3.7950
376.89             -0.0668         -3.8263
376.92             -0.0673         -3.8572
376.95             -0.0679         -3.8877
376.98             -0.0684         -3.9179
377.01             -0.0689         -3.9477
377.04             -0.0694         -3.9771
377.07             -0.0699         -4.0061
377.10             -0.0704         -4.0348
377.13             -0.0709         -4.0631
377.16             -0.0714         -4.0910
377.19             -0.0719         -4.1186
377.22             -0.0724         -4.1457
377.25             -0.0728         -4.1724
377.28             -0.0733         -4.1988
377.31             -0.0737         -4.2248
377.34             -0.0742         -4.2503
377.37             -0.0746         -4.2755
377.40             -0.0751         -4.3003
377.43             -0.0755         -4.3246
377.46             -0.0759         -4.3486
377.49             -0.0763         -4.3721
377.52             -0.0767         -4.3953
377.55             -0.0771         -4.4180
377.58             -0.0775         -4.4403
377.61             -0.0779         -4.4622
377.64             -0.0783         -4.4836
377.67             -0.0786         -4.5047
377.70             -0.0790         -4.5253
377.73             -0.0793         -4.5455
377.76             -0.0797         -4.5653
377.79             -0.0800         -4.5846
377.82             -0.0803         -4.6035
377.85             -0.0807         -4.6220
377.88             -0.0810         -4.6400
377.91             -0.0813         -4.6576
377.94             -0.0816         -4.6748
377.97             -0.0819         -4.6915
378.00             -0.0822         -4.7078
378.03             -0.0824         -4.7236
378.06             -0.0827         -4.7390
378.09             -0.0830         -4.7540
378.12             -0.0832         -4.7685
378.15             -0.0835         -4.7825
378.18             -0.0837         -4.7962
378.21             -0.0839         -4.8093
378.24             -0.0842         -4.8220
378.27             -0.0844         -4.8343
378.30             -0.0846         -4.8461
378.33             -0.0848         -4.8574
378.36             -0.0850         -4.8683
378.39             -0.0851         -4.8787
378.42             -0.0853         -4.8887
378.45             -0.0855         -4.8982
378.48             -0.0856         -4.9072
378.51             -0.0858         -4.9158
378.54             -0.0859         -4.9240
378.57             -0.0861         -4.9316
378.60             -0.0862         -4.9388
378.63             -0.0863         -4.9456
378.66             -0.0864         -4.9518
378.69             -0.0865         -4.9576
378.72             -0.0866         -4.9630
378.75             -0.0867         -4.9679
378.78             -0.0868         -4.9723
378.81             -0.0869         -4.9762
378.84             -0.0869         -4.9797
378.87             -0.0870         -4.9827
378.90             -0.0870         -4.9852
378.93             -0.0870         -4.9873
378.96             -0.0871         -4.9889
378.99             -0.0871         -4.9900
379.02             -0.0871         -4.9907
379.05             -0.0871         -4.9909
379.08             -0.0871         -4.9906
379.11             -0.0871         -4.9899
379.14             -0.0871         -4.9887
379.17             -0.0870         -4.9870
379.20             -0.0870         -4.9849
379.23             -0.0870         -4.9823
379.26             -0.0869         -4.9792
379.29             -0.0868         -4.9757
379.32             -0.0868         -4.9717
379.35             -0.0867         -4.9672
379.38             -0.0866         -4.9623
379.41             -0.0865         -4.9569
379.44             -0.0864         -4.9510
379.47             -0.0863         -4.9447
379.50             -0.0862         -4.9379
379.53             -0.0861         -4.9306
379.56             -0.0859         -4.9229
379.59             -0.0858         -4.9147
379.62             -0.0856         -4.9061
379.65             -0.0855         -4.8970
379.68             -0.0853         -4.8875
379.71             -0.0851         -4.8775
379.74             -0.0849         -4.8670
379.77             -0.0848         -4.8561
379.80             -0.0846         -4.8447
379.83             -0.0843         -4.8329
379.86             -0.0841         -4.8206
379.89             -0.0839         -4.8079
379.92             -0.0837         -4.7947
379.95             -0.0834         -4.7811
379.98             -0.0832         -4.7670
380.01             -0.0829         -4.7525
380.04             -0.0827         -4.7375
380.07             -0.0824         -4.7221
380.10             -0.0821         -4.7063
380.13             -0.0819         -4.6900
380.16             -0.0816         -4.6733
380.19             -0.0813         -4.6561
380.22             -0.0810         -4.6385
380.25             -0.0806         -4.6205
380.28             -0.0803         -4.6021
380.31             -0.0800         -4.5832
380.34             -0.0797         -4.5639
380.37             -0.0793         -4.5441
380.40             -0.0790         -4.5240
380.43             -0.0786         -4.5034
380.46             -0.0782         -4.4824
380.49             -0.0779         -4.4610
380.52             -0.0775         -4.4392
380.55             -0.0771         -4.4169
380.58             -0.0767         -4.3943
380.61             -0.0763         -4.3712
380.64             -0.0759         -4.3478
380.67             -0.0755         -4.3239
380.70             -0.0750         -4.2996
380.73             -0.0746         -4.2750
380.76             -0.0742         -4.2499
380.79             -0.0737         -4.2244
380.82             -0.0733         -4.1986
380.85             -0.0728         -4.1724
380.88             -0.0724         -4.1457
380.91             -0.0719         -4.1187
380.94             -0.0714         -4.0913
380.97             -0.0709         -4.0636
381.00             -0.0704         -4.0354
381.03             -0.0699         -4.0069
381.06             -0.0694         -3.9780
381.09             -0.0689         -3.9487
381.12             -0.0684         -3.9191
381.15             -0.0679         -3.8891
381.18             -0.0673         -3.8588
381.21             -0.0668         -3.8281
381.24             -0.0663         -3.7970
381.27             -0.0657         -3.7656
381.30             -0.0652         -3.7338
381.33             -0.0646         -3.7017
381.36             -0.0640         -3.6693
381.39             -0.0635         -3.6365
381.42             -0.0629         -3.6034
381.45             -0.0623         -3.5699
381.48             -0.0617         -3.5362
381.51             -0.0611         -3.5021
381.54             -0.0605         -3.4676
381.57             -0.0599         -3.4329
381.60             -0.0593         -3.3978
381.63             -0.0587         -3.3624
381.66             -0.0581         -3.3268
381.69             -0.0574         -3.2908
381.72             -0.0568         -3.2545
381.75             -0.0562         -3.2179
381.78             -0.0555         -3.1810
381.81             -0.0549         -3.1438
381.84             -0.0542         -3.1063
381.87             -0.0536         -3.0686
381.90             -0.0529         -3.0306
381.93             -0.0522         -2.9922
381.96             -0.0516         -2.9537
381.99             -0.0509         -2.9148
382.02             -0.0502         -2.8757
382.05             -0.0495         -2.8363
382.08             -0.0488         -2.7966
382.11             -0.0481         -2.7567
382.14             -0.0474         -2.7166
382.17             -0.0467         -2.6762
382.20             -0.0460         -2.6355
382.23             -0.0453         -2.5946
382.26             -0.0446         -2.5535
382.29             -0.0438         -2.5121
382.32             -0.0431         -2.4705
382.35             -0.0424         -2.4287
382.38             -0.0417         -2.3867
382.41             -0.0409         -2.3444
382.44             -0.0402         -2.3020
382.47             -0.0394         -2.2593
382.50             -0.0387         -2.2164
382.53             -0.0379         -2.1733
382.56             -0.0372         -2.1300
382.59             -0.0364         -2.0866
382.62             -0.0357         -2.0429
382.65             -0.0349         -1.9990
382.68             -0.0341         -1.9550
382.71             -0.0333         -1.9108
382.74             -0.0326         -1.8664
382.77             -0.0318         -1.8219
382.80             -0.0310         -1.7772
382.83             -0.0302         -1.7323
382.86             -0.0294         -1.6873
382.89             -0.0287         -1.6421
382.92             -0.0279         -1.5967
382.95             -0.0271         -1.5513
382.98             -0.0263         -1.5056
383.01             -0.0255         -1.4599
383.04             -0.0247         -1.4140
383.07             -0.0239         -1.3680
383.10             -0.0231         -1.3219
383.13             -0.0223         -1.2756
383.16             -0.0215         -1.2293
383.19             -0.0206         -1.1828
383.22             -0.0198         -1.1362
383.25             -0.0190         -1.0895
383.28             -0.0182         -1.0428
383.31             -0.0174         -0.9959
383.34             -0.0166         -0.9489
383.37             -0.0157         -0.9019
383.40             -0.0149         -0.8548
383.43             -0.0141         -0.8076
383.46             -0.0133         -0.7603
383.49             -0.0124         -0.7130
383.52             -0.0116         -0.6656
383.55             -0.0108         -0.6182
383.58             -0.0100         -0.5707
383.61             -0.0091         -0.5231
383.64             -0.0083         -0.4755
383.67             -0.0075         -0.4279
383.70             -0.0066         -0.3802
383.73             -0.0058         -0.3325
383.76             -0.0050         -0.2848
383.79             -0.0041         -0.2370
383.82             -0.0033         -0.1893
383.85             -0.0025         -0.1415
383.88             -0.0016         -0.0937
383.91             -0.0008         -0.0459
383.94              0.0000          0.0019
383.97              0.0009          0.0497
384.00              0.0017          0.0974
384.03              0.0025          0.1452
384.06              0.0034          0.1930
384.09              0.0042          0.2407
384.12              0.0050          0.2884
384.15              0.0059          0.3361
384.18              0.0067          0.3837
384.21              0.0075          0.4313
384.24              0.0084          0.4788
384.27              0.0092          0.5263
384.30              0.0100          0.5738
384.33              0.0108          0.6212
384.36              0.0117          0.6685
384.39              0.0125          0.7158
384.42              0.0133          0.7630
384.45              0.0141          0.8101
384.48              0.0150          0.8571
384.51              0.0158          0.9041
384.54              0.0166          0.9509
384.57              0.0174          0.9977
384.60              0.0182          1.0444
384.63              0.0190          1.0910
384.66              0.0199          1.1374
384.69              0.0207          1.1838
384.72              0.0215          1.2300
384.75              0.0223          1.2762
384.78              0.0231          1.3222
384.81              0.0239          1.3681
384.84              0.0247          1.4138
384.87              0.0255          1.4594
384.90              0.0263          1.5049
384.93              0.0271          1.5502
384.96              0.0278          1.5954
384.99              0.0286          1.6405
385.02              0.0294          1.6853
385.05              0.0302          1.7301
385.08              0.0310          1.7746
385.11              0.0317          1.8190
385.14              0.0325          1.8632
385.17              0.0333          1.9072
385.20              0.0341          1.9511
385.23              0.0348          1.9948
385.26              0.0356          2.0382
385.29              0.0363          2.0815
385.32              0.0371          2.1246
385.35              0.0378          2.1675
385.38              0.0386          2.2102
385.41              0.0393          2.2527
385.44              0.0401          2.2949
385.47              0.0408          2.3370
385.50              0.0415          2.3788
385.53              0.0422          2.4204
385.56              0.0430          2.4617
385.59              0.0437          2.5029
385.62              0.0444          2.5438
385.65              0.0451          2.5844
385.68              0.0458          2.6249
385.71              0.0465          2.6650
385.74              0.0472          2.7050
385.77              0.0479          2.7446
385.80              0.0486          2.7840
385.83              0.0493          2.8232
385.86              0.0500          2.8620
385.89              0.0506          2.9006
385.92              0.0513          2.9390
385.95              0.0520          2.9770
385.98              0.0526          3.0148
386.01              0.0533          3.0523
386.04              0.0539          3.0895
386.07              0.0546          3.1264
386.10              0.0552          3.1630
386.13              0.0558          3.1994
386.16              0.0565          3.2354
386.19              0.0571          3.2711
386.22              0.0577          3.3065
386.25              0.0583          3.3416
386.28              0.0589          3.3764
386.31              0.0595          3.4108
386.34              0.0601          3.4450
386.37              0.0607          3.4788
386.40              0.0613          3.5123
386.43              0.0619          3.5454
386.46              0.0625          3.5783
386.49              0.0630          3.6108
386.52              0.0636          3.6429
386.55              0.0641          3.6747
386.58              0.0647          3.7062
386.61              0.0652          3.7373
386.64              0.0658          3.7680
386.67              0.0663          3.7984
386.70              0.0668          3.8285
386.73              0.0673          3.8582
386.76              0.0678          3.8875
386.79              0.0684          3.9165
386.82              0.0689          3.9451
386.85              0.0693          3.9733
386.88              0.0698          4.0011
386.91              0.0703          4.0286
386.94              0.0708          4.0557
386.97              0.0713          4.0824
387.00              0.0717          4.1087
387.03              0.0722          4.1347
387.06              0.0726          4.1602
387.09              0.0730          4.1854
387.12              0.0735          4.2101
387.15              0.0739          4.2345
387.18              0.0743          4.2585
387.21              0.0747          4.2820
387.24              0.0751          4.3052
387.27              0.0755          4.3280
387.30              0.0759          4.3503
387.33              0.0763          4.3723
387.36              0.0767          4.3938
387.39              0.0771          4.4149
387.42              0.0774          4.4356
387.45              0.0778          4.4559
387.48              0.0781          4.4758
387.51              0.0785          4.4952
387.54              0.0788          4.5143
387.57              0.0791          4.5329
387.60              0.0794          4.5510
387.63              0.0797          4.5688
387.66              0.0800          4.5861
387.69              0.0803          4.6030
387.72              0.0806          4.6195
387.75              0.0809          4.6355
387.78              0.0812          4.6511
387.81              0.0814          4.6662
387.84              0.0817          4.6809
387.87              0.0819          4.6952
387.90              0.0822          4.7090
387.93              0.0824          4.7224
387.96              0.0826          4.7353
387.99              0.0829          4.7478
388.02              0.0831          4.7599
388.05              0.0833          4.7715
388.08              0.0835          4.7827
388.11              0.0837          4.7934
388.14              0.0838          4.8036
388.17              0.0840          4.8134
388.20              0.0842          4.8228
388.23              0.0843          4.8317
388.26              0.0845          4.8401
388.29              0.0846          4.8481
388.32              0.0847          4.8556
388.35              0.0849          4.8627
388.38              0.0850          4.8693
388.41              0.0851          4.8755
388.44              0.0852          4.8812
388.47              0.0853          4.8865
388.50              0.0854          4.8913
388.53              0.0854          4.8956
388.56              0.0855          4.8995
388.59              0.0856          4.9029
388.62              0.0856          4.9058
388.65              0.0857          4.9083
388.68              0.0857          4.9103
388.71              0.0857          4.9119
388.74              0.0857          4.9130
388.77              0.0858          4.9137
388.80              0.0858          4.9139
388.83              0.0858          4.9136
388.86              0.0857          4.9129
388.89              0.0857          4.9117
388.92              0.0857          4.9100
388.95              0.0857          4.9079
388.98              0.0856          4.9053
389.01              0.0856          4.9023
389.04              0.0855          4.8988
389.07              0.0854          4.8949
389.10              0.0854          4.8904
389.13              0.0853          4.8856
389.16              0.0852          4.8803
389.19              0.0851          4.8745
389.22              0.0850          4.8682
389.25              0.0848          4.8615
389.28              0.0847          4.8544
389.31              0.0846          4.8468
389.34              0.0845          4.8387
389.37              0.0843          4.8302
389.40              0.0841          4.8213
389.43              0.0840          4.8119
389.46              0.0838          4.8020
389.49              0.0836          4.7917
389.52              0.0834          4.7809
389.55              0.0832          4.7697
389.58              0.0830          4.7581
389.61              0.0828          4.7460
389.64              0.0826          4.7334
389.67              0.0824          4.7205
389.70              0.0822          4.7070
389.73              0.0819          4.6932
389.76              0.0817          4.6789
389.79              0.0814          4.6642
389.82              0.0811          4.6490
389.85              0.0809          4.6334
389.88              0.0806          4.6174
389.91              0.0803          4.6009
389.94              0.0800          4.5840
389.97              0.0797          4.5667
390.00              0.0794          4.5489
390.03              0.0791          4.5308
390.06              0.0788          4.5122
390.09              0.0784          4.4932
390.12              0.0781          4.4737
390.15              0.0777          4.4539
390.18              0.0774          4.4336
390.21              0.0770          4.4129
390.24              0.0767          4.3919
390.27              0.0763          4.3704
390.30              0.0759          4.3485
390.33              0.0755          4.3262
390.36              0.0751          4.3035
390.39              0.0747          4.2804
390.42              0.0743          4.2569
390.45              0.0739          4.2330
390.48              0.0735          4.2087
390.51              0.0730          4.1840
390.54              0.0726          4.1589
390.57              0.0721          4.1335
390.60              0.0717          4.1076
390.63              0.0712          4.0814
